Protein	ACTB_1	ACTB_2	ACTB_3	CTNNA1_1	CTNNA1_2	CTNNA1_3	EGFP_1	EGFP_2	EGFP_3	Empty_1	Empty_2	Empty_3	KRT8_1	KRT8_2	KRT8_3	LMNA_1	LMNA_2	LMNA_3	MAPRE3_1	MAPRE3_2	MAPRE3_3	NminiTurbo_1	NminiTurbo_2	NminiTurbo_3
AFF1	0	0	6741.995	0	0	0	152851.23	191957.89	100710.38	0	0	0	0	0	0	50796.492	82432.3	73207.68	0	0	0	0	0	0
HDGF	45166.89	83659.75	211989.66	205356.75	116422.42	81707.3	507082	610052	828811.25	104600.56	200270.5	142899.77	100474.48	17764.822	131502.88	571394.1	870264.5	409030.9	95448.38	33634.688	97309.734	142404.94	124385.7	156849.84
MNAT1	0	0	0	0	0	0	94399.016	136620.44	110257.24	0	0	0	0	0	0	86919.25	189416.86	129076.484	0	0	0	0	0	0
UBE2E1	12944.5205	0	0	20905.22	0	0	14433.721	21118.426	0	13565.178	18950.367	15021.496	31377.89	63669.934	0	68089.16	86052.52	37566.47	0	0	0	16940.123	15746.034	23147.652
NDUFA8	16896.816	14655.341	16933.447	0	0	0	20166.756	16317.555	23143.605	0	0	0	27476.254	27487.799	38242.723	0	21191.012	0	0	5292.4336	0	0	0	0
HNRNPA3	236953.84	193917.12	283332.6	237771.75	226797.4	158082.61	536491.7	576585	599446.06	189374.7	286958.1	214494.12	203703.3	230934.95	174657.23	486656.94	746869.94	399421.47	215438.08	177284.16	238367.69	202765.12	228206.78	233542.08
PGD	0	0	30952.834	0	0	0	0	0	8435.938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPM	1255436.6	992144.6	1519044	338809.1	236297.7	145653.42	4375089	4214625.5	5164594	210124.11	259364.31	230260.42	1571203.6	1732442.5	1900646.2	4298695.5	6791846.5	3453832.5	880551.6	905609.5	957420.9	290491.62	212446.66	267421.56
KPNA2	100200.625	44708.297	70206.05	0	0	0	120855.27	160316.1	283540.38	0	0	0	77483.16	102544.625	168456.98	211594.56	244424.8	167448.52	13062.645	22468.898	42056.78	0	0	0
KPNA1	0	0	48215.195	0	0	0	55141.5	88852.3	118090.31	30377.055	43377.99	0	16771.625	40281.613	22328.746	160033.06	229993.45	138403.45	0	0	0	0	0	0
NCBP2	12217.526	0	16400.531	0	0	0	59269.375	49234.96	53575.742	0	0	0	0	0	0	69571.87	98867.54	69577.266	0	0	0	0	0	0
POLR2H	0	0	0	0	0	0	0	0	7114.39	0	0	0	4377.23	0	0	0	7000.4893	0	0	0	0	0	0	0
ARHGDIA	0	0	65434.344	0	0	0	80859.13	79392.03	96717.16	0	0	0	0	0	77508.28	0	0	0	0	0	0	0	0	0
AGFG1	2213151.8	1692128.4	2960975.5	242417.75	272629.7	245920.73	4501330.5	3769670.8	4450341.5	41555.383	39386.53	56738.895	3224615.8	2158058.2	2740056.8	860235.56	1646538.5	759962	806944.1	771134.7	657901.94	58527.57	30044.613	80856.95
HNRNPF	733693.75	585985.56	721902	372392.28	371356.06	269886.88	2141021.5	2020892.1	2476806	355633.5	577827.75	441459.28	853752.44	986797.44	1098877.9	3940953	5932229	2622128.8	375149.3	380057.56	320161.84	341325.47	306358.28	379033.38
STAT2	141644.3	143034.47	184112	0	0	0	208411.02	194971.08	287242.8	0	0	0	263427.22	224292.34	367020.7	0	0	0	36743.812	14548.395	23534.2	0	0	0
GTF2A1	0	0	0	0	0	0	4885269.5	12487.694	55061.094	0	0	0	2821261.8	3172802.8	21144.605	9798.021	27286.25	10227.088	0	0	0	0	0	0
MSH6	11740.864	0	141503.08	0	0	0	522355.3	378973.22	451140.4	0	0	0	82781.96	185099.97	160461.78	376498.03	601358.5	317474.38	10021.367	0	0	0	0	0
KIF11	663992.6	554493.6	844583.5	33921.062	53160.21	14033.082	756051.8	821498.2	1020101.5	0	0	0	656031	719968.5	1111893	27353.172	0	0	611443.44	464368.44	376358.97	0	0	4385.4365
VAV2	0	72967.12	0	0	0	0	0	0	0	7480.256	0	0	0	0	0	0	790684.06	800627.44	0	0	0	0	0	0
RBM5	0	0	0	0	0	19702.143	224894.31	236313.73	172772.78	15617.283	16737.812	0	0	0	0	365784.03	634300.5	380210.47	0	0	22549.97	0	0	20797.404
HK2	0	3096.5332	102687.6	8511.044	0	0	106125.43	60750.984	90545.73	0	4794.6016	6853.9136	50355.492	0	0	0	52782.03	0	0	0	0	634538.2	0	4471.5093
THOP1	9783.177	0	0	8427.391	4771.4556	0	13784.457	18305.994	17355.71	29081.969	37771.96	33761.387	0	0	0	2378.7686	0	0	0	0	0	17970.93	25497.594	17307.648
AKR1C2	0	27775.451	68819.43	116175.39	60505.52	31430.752	0	120912.35	95998.22	89775.63	171745.28	78347.07	24505.19	23594.527	11396.37	62324.23	63566.84	42641.035	13889.544	16707.113	58723.88	84168.05	100732.58	96998.17
CAPZA1	29979.762	8307.261	50738.117	0	7443.8	0	14080.925	27552.283	23665.9	0	0	0	0	0	34259.492	22904.193	45492.414	18828.676	0	0	0	0	7108.613	0
CRIP2	245518.16	194780.11	287560.7	0	0	0	190666.56	156973.16	204190.27	0	0	0	155548.58	131021.06	253699.48	22079.531	98454.945	13648.77	0	0	0	0	0	0
NUP98	1079370.6	777835.7	915465.75	47576.58	58503.668	74937.64	2239583.8	2145129.8	4146034.2	0	14968.189	17277.902	1546675.8	1480778.6	1994844.1	5187767	7287199.5	4204641.5	183004.55	177750.4	229490.6	0	6297.127	0
BLVRA	12879.343	0	15521.47	0	12887.469	0	0	16046.274	48501.64	0	0	0	0	44829.586	93165.75	89031.93	77458.4	24062.16	0	0	0	0	10004.823	0
SLC25A1	0	0	0	0	0	0	8645.23	0	0	0	0	0	0	0	9794.148	0	9046.669	0	0	0	0	0	0	0
PPP5C	0	0	0	0	0	0	0	0	38656.34	16767.414	49910.074	8668.68	0	0	0	0	13432.146	0	0	0	0	0	0	5317.277
PLK1	167198.6	112575.3	258191	19651.621	0	8132.083	268988.84	264219.84	348679.66	0	0	0	482103.62	521163.2	652096.5	224129.97	340787.12	168019.56	427041.88	467362.78	327008.25	0	0	0
DAPK1	585405.5	606816.44	513283.25	0	0	0	26246.588	0	0	0	0	0	0	14328.689	0	0	0	0	0	0	0	0	0	0
ARFIP2	63757.9	56415.664	65168.95	0	0	0	90453.44	92516.56	33084.04	0	0	0	58219.57	120041.23	100461.59	0	56541.734	75642.87	0	0	0	0	0	0
ARFIP1	26731.988	19900.377	42893.03	0	0	0	62310.215	61482.016	43488.89	0	0	0	0	9550.856	37937.438	0	15761.501	0	0	3595.6528	0	0	0	0
ACLY	1397047.4	1279569.8	1639910.5	514967.84	632206.44	393788.75	1601985.6	2048092.2	2758138.5	439676.12	705824.75	545146.9	1521973.2	1558672	2102662.8	803652.56	1411873.9	711089.9	645216.56	580723.06	730772.44	426590.78	486304.12	476366.22
COPB1	305494.5	338950	351297.1	210239.03	218985.56	124071.62	804423.56	727743.7	819584.94	174742.88	278410.8	196553.03	1298768.9	1738758.5	1966169.8	584523.5	1138978.2	584848.1	209085.14	101783.43	127882.05	143206.64	132419.86	241849.64
COPA	898129.8	826329	1044468.44	97824.45	100480.8	127956.01	1572748.5	1504248.6	1834063.4	0	5339.9683	0	1257591.4	1608705	1824719.5	332647.7	560712.9	295503.62	500350.22	552678.6	375874.6	0	13687.254	32017.473
AP2S1	0	13754.568	36298.14	0	0	0	12959.268	12313.99	24018.846	0	0	0	14662.576	34333.094	48782.54	0	0	0	0	0	0	0	0	0
HCCS	0	0	17809.889	47550.38	43649.625	27367.23	0	16561.914	58704.992	43690.523	62342.965	45658.184	0	0	0	0	23173.887	0	13560.275	0	0	58524.535	46651.293	47872.516
TTC3	0	0	21768.45	0	0	0	8955.217	0	22931.39	0	0	0	46541.234	39037.23	78369.01	0	0	0	0	0	0	0	0	0
SMTN	0	0	12748.681	0	0	0	14361.94	11758.34	16358.944	0	0	0	12871.298	23647.023	23891.785	10538.363	15494	0	0	0	0	0	0	0
SLC16A1	28030.549	12369.893	552960.7	3148.2583	3798.533	3011.5007	76159.82	98434.5	324544.2	7526.4214	11501.389	1950.954	27353.998	186168.67	70408.336	54542.457	122237.99	48649.227	6364.916	7704.2207	10649.359	11013.789	0	11256.885
IST1	85488.18	98212.766	100775.66	0	0	0	114016.414	98795.11	106237.58	0	0	0	134110.86	117636.586	149580.25	0	0	0	0	0	0	0	0	0
SEC24C	162628.31	67867.26	45105.984	112551.586	111377.38	20692.453	186902.69	189648.78	312892.22	125485.06	177445.3	93867.875	233608.1	322938	297496	228936.72	261228.6	93631.05	74361.99	53516.17	49055.01	105754.37	120089.625	111380.49
SUB1	35864.223	57997.285	64423.523	27409.7	32033.248	24415.453	452557.88	401577.4	252302.94	0	13750.816	12868.838	92083.41	91956.31	98303.41	600446.94	713954.4	275970.3	89181.414	109978.83	102677.84	52793.805	51652.105	20267.549
CLNS1A	25099.229	0	54261.535	45009.348	41125.56	18928.049	27667.18	66840.04	80699.41	42949.48	81076.41	61723.535	45554.53	39781.188	64326.117	31593.834	41899.55	22829.672	26585.855	24600.754	35948.11	39450.914	49170.223	37275.773
BLM	0	0	0	0	0	0	607126	614372.44	682596.06	0	0	0	0	0	0	823473.25	1184845.2	581991.56	18591.996	16503.89	7245.02	0	0	0
RARS1	305025.28	222866.06	468265.6	65413.992	128564.086	70650.39	612507.44	856837.6	918524.1	15854.2705	54046.92	26907.021	300837.2	494473.1	697389	94596.836	230994.69	104116.71	74432.02	109922.53	77603.86	59332.29	46855.54	62596.32
ATXN3	0	0	0	0	0	0	0	8345.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATXN1	0	0	27748.06	0	0	0	270624.4	281257.62	356986.28	0	0	0	0	0	0	172226.28	288309.25	151242.94	0	0	0	0	0	0
ATN1	0	0	0	0	0	0	20560.465	14719.33	0	0	0	0	0	0	0	32206.105	0	18975.37	0	0	0	0	0	0
PMS1	460763.75	399041.3	528072.8	0	33284.164	22780.45	2083931.9	2123645	2047753.2	0	0	3816.3403	314810.34	1111218.8	1033551.3	2584502.8	3411017.8	2057543.4	325612.16	385914.03	250036.14	34005.586	5152.5034	65641.37
PMS2	0	0	0	0	0	0	74591.62	50271.688	65478.375	0	0	0	0	0	0	60554.664	126509.89	30074.3	0	0	0	0	0	0
YARS1	49309.92	42692.156	287563.28	0	6205.8506	0	54482.207	255061.28	341279.4	0	0	21262.11	64150.527	53078.535	65177.42	15941.806	42864.867	24314.883	13631.983	13583.483	13216.022	0	0	0
USP14	14002.439	0	0	0	0	0	0	0	43786.23	0	0	0	0	19139.08	9236.314	0	0	0	0	0	0	0	0	9004.7705
PRKAG1	41876.39	0	37403.664	11209.658	0	0	77231.99	65950.25	86116.625	0	0	0	0	11613.984	0	0	5097.3857	0	17770.947	25760.031	17232	0	0	0
BCAT1	133932.72	129578.9	134926.81	71813.98	72401.18	50346.434	106673.516	140387.72	39354.543	73480.945	63699.254	81432.17	102165.945	116359.17	103462.3	70906.67	19488.334	0	57666.098	0	18048.742	49405.9	25200.852	23238.469
AK2	27231.549	24666.885	49359.54	63129.406	57298.555	12737.751	18342.68	31973.809	48190.652	73002.016	113402.89	63906.688	21908.629	21510.428	31952.652	21040.725	30312.998	14017.801	5555.5386	13890.124	12506.014	40184.656	81039.57	65131.523
ALDH18A1	203149.25	123050.25	272129.25	56034.176	47859.44	49933.85	420481.44	292888.3	378847.66	41532.73	75723.86	45085.305	667171.8	838889.1	959729.9	264466.94	458406.84	361311.97	86113.555	35381.8	56935.32	43859.883	31801.117	47730.227
NAPA	0	11014.096	16945.48	4507.903	12934.136	6141.363	0	0	0	10010.745	33689.156	23031.375	0	74172.39	9464.607	0	0	0	0	0	0	0	5928.131	0
EIF5	264604.8	297622.62	326712	70338.88	80685.17	50016.46	375532	356269	358132.62	8208.249	9405.05	9641.024	261464.38	282920.44	279528.66	12900.793	19731.354	8629.223	139202.5	137609.42	178228.72	9043.439	16721.367	9990.946
PSMD4	0	22588.086	24138.059	0	0	0	23872.742	30467.863	29774.928	0	0	0	0	0	33598.01	0	47094.008	0	0	0	0	0	0	0
DRG2	54835.977	51605.55	60352.367	0	0	0	106984	67825.55	129295.22	0	5805.1064	0	117442.77	96506.22	172988.17	0	0	0	0	18189.666	9068.871	0	0	0
CSE1L	275899.25	179503.69	339010.53	30243.678	73743.95	48668.04	305901.44	342131.97	494803.1	10968.098	23945.191	50186.8	232775.8	294553.47	382238.75	390567.12	576983.25	290935.3	167354.69	90741.39	84648.75	21107.98	9000.2705	10007.9
VCP	100666.34	0	64466.98	0	0	0	106531.14	120300.12	134700.77	0	0	19281.277	28208.895	44422.695	98153.62	11668.496	23774.947	0	23191.54	0	0	0	0	0
MFAP1	0	0	11041.09	0	0	0	213983.94	67766.625	181258.22	0	0	0	0	0	0	230220.58	369984.66	188356.69	0	22541.475	0	0	0	0
HADHB	7257.962	0	21116.436	9239.059	9811.643	0	0	24457.137	0	57340.13	50240.36	64194.664	0	0	0	23979.855	20232.379	8086.089	6843.7188	0	0	19199.324	16354.215	28925.557
AFDN	579250.2	466006.5	685784	529870.9	462179.06	492705.72	456466.22	325386.5	388614.97	0	0	0	78501.25	114550.33	218600.9	0	0	0	13145.457	12175.322	0	0	0	0
NAP1L1	1036193	228056.02	435717.6	140251.53	141766.88	108916.445	520316.4	361153.72	463850.22	6443.94	16772.229	5499.363	479249.88	576520.94	730823.7	35598.484	54886.375	35056.18	107443.57	100784.6	90741	8610.591	7625.6396	8683.324
ADAR	311967.53	250094.9	428212.75	168053.36	152478.11	114565.44	1008149.1	1014818.06	1249432.2	108328.125	166959.73	126618.83	422692	465801.75	751792.5	502686.47	678286.44	400910.34	370392.47	272993.38	265832	115528.67	140156.11	140578.08
TPD52	110154.67	129662.516	174990.61	0	0	0	233972.6	162882.5	284267.25	0	0	0	85068.3	64780.453	169811.16	0	17102.686	20652.254	24319.402	20792.613	23435.672	0	0	0
SEC13	122372.59	0	134900.4	0	0	0	142759.58	169314.75	186490.9	0	0	0	24402.045	0	58980.605	0	0	0	0	0	0	0	0	0
SNU13	27546.756	31954.875	41671.32	19764.703	21591.61	13702.264	47253.703	53582.53	48131.71	31865.441	44341.75	30059.945	0	0	0	23477.814	36329.273	15344.424	0	0	0	24266.469	34816.785	18340.436
NPEPPS	62373.27	20942.16	47905.965	15915.437	0	0	20158.617	84038.86	107376.82	3757.9004	0	0	9794.324	19654.836	53891.58	40018.34	27029.691	0	0	0	0	1681.271	0	0
HNRNPH2	16180.773	15383.844	55428.098	6994.7305	0	0	40264.93	67757.516	88051.03	0	0	6062.075	51029.902	50892.78	65696.875	41895.02	103866.02	39367.51	8955.628	7377.2847	0	0	5194.7974	7382.421
OXCT1	0	0	0	9121.95	6549.492	0	15362.245	14282.387	16003.619	0	11184.725	6328.0234	0	0	0	0	0	0	0	0	0	9246.662	8200.641	0
SUMO3	0	40433.836	103942.336	20412.746	28591.375	0	74813.27	89501.164	98432.98	0	0	0	61553.812	53272.758	84383.73	84084.414	88300.4	51929.875	39281.527	33801.746	47525.633	0	0	0
EIF3B	518741.16	359779.38	616763.6	37780.52	57739.836	10253.695	643936	605844.9	856901.9	0	0	9344.232	523421.72	650299.44	822910.8	42951.387	96170.07	69086.695	111846.31	131554.33	90045.03	0	0	0
BID	0	0	6477.6377	3096.7056	0	0	0	5434.456	9837.128	0	4061.4844	0	0	5474.064	6609.549	0	0	0	0	0	0	0	0	0
ATP5MF	71608.27	59024.273	82697.91	100286.51	71242.64	41644.023	27550.16	89285.125	174162.28	84544.22	111162.516	79867.47	72889.7	72267.32	102522.46	76818.94	82193.16	48170.457	43725.438	40034.06	47328.14	69884.766	92089.59	88683.16
MARS1	124827.22	35888.188	219071.67	16090.949	29931.656	10327.66	279307.25	348189.5	585150.06	8956.106	0	9974.238	139572.12	294303	378412.2	13911.822	61526.746	14152.984	13973.703	0	0	21150.395	34094.492	0
ARPP19	0	0	11698.974	0	0	0	0	0	0	0	0	0	0	0	23437.924	0	0	0	0	0	0	0	0	0
EIF6	168291.45	94008.2	169032.08	148771.19	140228.66	87778.98	299510.3	135434.39	228590.3	144041.73	241115.7	188360.44	78860.09	79707.07	105056.58	84844.625	155330.72	109267.5	84998.19	60693.086	90881.555	145506.38	187641.38	135935.3
CTBP2	0	0	20496.379	0	0	13635.573	0	33570.58	37968.27	0	0	0	0	0	0	25180.77	37490.266	21984.672	0	0	0	0	0	0
NDUFA6	0	0	0	0	0	0	0	0	0	0	0	0	0	6568.4033	0	0	0	0	0	0	0	0	0	0
BCAR1	124740.61	69371.234	188058.95	0	0	0	230266.9	166382.16	252433.73	0	0	0	189010.47	213562.28	409051.75	0	0	0	0	44419.84	32442.371	0	0	0
CFAP298	0	0	0	0	0	0	133801.33	107521.164	0	0	0	0	0	0	0	0	278626.34	0	0	0	0	0	0	0
TMEM33	112660.59	135450	229936.98	28900.572	51149.508	42644.344	101884.78	250480.19	104393.3	14286.958	31858.416	26938.303	321864.66	284477.44	302865.56	140098.02	193219.47	152676.2	84196.18	89392.36	83773.375	19924.523	15635.924	20776.193
GEMIN4	347229	189858.28	450618.6	34025.81	26582.586	0	448691.75	821183.94	675535.1	0	0	0	330195.94	500553.03	476594.2	153101.47	229328.06	151770.69	76697.51	83208.8	122030.7	0	5740.331	0
CORO7	240986.34	223997.45	271210.22	14319.563	15138.85	0	285646.75	296291.06	323871.8	0	0	0	235952.84	245144.4	294206.47	30744.361	59887.91	25807.623	39876.81	52513.055	20287.404	0	0	0
NUP107	926488.75	279627.7	325081.62	36559.016	22160.78	26671.883	1794966.9	790023.8	778633.06	0	0	0	633099.25	584574.44	669897.94	3778886.5	4150180.8	2995814.8	135284.84	110140.875	68178.61	5065.4053	0	0
EEFSEC	0	0	0	0	0	0	0	0	15164.742	0	0	0	0	0	29859.594	0	0	0	0	0	0	0	0	0
EPPK1	1862888.1	1143608.5	2308768	183765.25	190737.64	146775.69	2003283.2	2853350.8	3039350.2	64832.82	125460.766	72059.914	1.27E+07	1.01E+07	1.38E+07	571061.1	982959.5	509069.56	545058.56	482472.22	504321.25	72158.73	61752.336	96540.93
ZNF121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31582.379	56944.61	27531.816	0	0	0	0	0	0
MTPN	255398.61	262847	452078.47	516068.78	485747.38	306922.94	167888.06	426769.22	517297.12	485785.62	657219.4	507942.56	386820.62	336252.16	478431.5	335640.44	446530.38	279099.75	298061.7	267172.22	354451.84	478664.72	505714.53	525458.2
BPIFB4	0	0	185373.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARPC4	0	0	0	0	0	0	0	0	8571.293	0	0	0	19911.537	0	0	0	0	0	0	0	0	0	0	0
SEC61G	58355.35	46431.707	58845.234	18109.979	14555.784	0	35022.03	72775.23	92281.36	0	0	0	30259.523	28337.453	59484.766	24723.842	52785.945	18316.904	17762.164	16526.578	14073.46	0	0	8717.181
TPI1	0	0	39587.66	0	0	0	0	0	0	4857.4556	0	0	0	0	0	0	14989.919	0	0	0	0	0	7375.228	0
EIF3E	0	13906.107	28533.996	0	0	0	242733.94	214954.7	135522.03	0	0	8050.2437	37319.348	40802.305	0	0	34509.266	13249.416	25910.332	12936.47	0	0	0	0
SEC61B	39347.78	44313.555	89956.41	35989.812	43330.58	0	55714.918	92616.68	117458.43	40211.266	49735.312	37296.3	61456.39	57057.117	62209.9	83448.05	110219.79	56079.117	17195.102	28495.06	0	34971.684	31295	26663.113
MYL6	738961.75	701150.4	994958	251327.75	293231.2	151439.55	441144.8	535828.9	851723.25	205263.7	296437.34	227062.69	581658.25	455600.44	779849.3	271841.22	448303.06	243115.16	220709.28	194496.97	120934.086	288884.16	238375	266295.66
ACTB	6.89E+07	6.71E+07	6.19E+07	4190902	3727602.2	1969515.5	2953454.8	4165796	4292796	3505893.2	4511938.5	3804974.2	3307935.2	2432896.2	2515790.5	3313839.2	3250278.8	2348956.2	2041774.9	1755744.1	2364426.5	3990481.2	4118059	3279555.5
EIF4A1	1018504.1	925329.9	1462579.2	605178.2	608071.44	368153.84	1033545.94	1536886.8	1967935.5	427009.88	599096.1	656849.3	1366010.1	1712952	1983035.8	1183994.2	1576153.9	980132.5	652465.1	629530.2	646009.44	386993.94	435967.44	481011.25
RPS20	144930.97	63010.734	153750.56	101644.664	105550.88	72613.945	134292.75	176480.44	265134.56	99651.91	142552.98	106129.1	184202.28	198746.08	264061.72	135824.42	222084.66	121789.06	92039.09	92173.41	78453.16	88274.84	93414.43	94286.5
S100A10	222760.1	137569.42	264885.2	36350.523	55100.07	24591.537	98171.86	272162.6	526491.8	17768.266	24086.783	18213.34	171410.16	198635.44	248267.66	89836.66	142142.48	24180.746	36238.73	54252.48	28966.938	14826.817	19327.83	37579.203
DSTN	130825.88	154658.38	162442.33	115276.234	120293.516	76096.125	108558.27	181597.9	126740.46	123863.37	177711.44	136485.27	142948.48	134272	181062.05	127530.34	192777.45	116305.28	91492.164	90180.04	103422.81	114417.2	106570.57	120178.58
GMFB	0	0	16616.105	0	0	0	0	18898.605	0	0	0	0	0	0	0	0	21749.969	0	0	8544.059	0	5781.4663	0	0
SRP54	792293.75	651874.9	867552.44	77446.516	121919.95	122141.81	1367480.5	1309958.9	1673657.8	0	0	0	658018.2	569678.1	814440.2	69000.43	88664.78	60676.047	342509.84	376179.25	348960.88	13521.557	9433.762	17606.996
UBE2D3	81856.81	68013.164	0	44705.305	0	30165.117	0	77264.03	60760.6	34059.59	43276.832	44545.71	84839.46	92803.57	80203.78	0	0	0	67420.46	70746.83	57809.64	34214.266	36408.758	36658.617
UBE2M	0	0	16416.143	36923.23	17742.012	23546.879	0	28508.496	26083.719	10716.489	14621.682	14458.822	0	0	58899.4	53828.996	49991.543	25990.023	22224.486	14363.901	30997.596	0	13266.941	13195.175
UBE2K	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2N	0	0	0	0	0	0	0	0	0	0	0	0	0	40058.816	0	0	0	0	0	0	0	0	0	0
RAB14	97283.84	95859.805	158650.1	86043.766	44967.867	34436.523	54074.5	104508.4	134918.64	51077.05	83917.78	90945.97	110517.87	136617.9	116559.88	116828.03	146647.7	85117.66	0	0	6338.617	49830.418	39946.562	52321.492
ACTR3	82886.67	55837.68	119563.4	85598.29	143642.58	58142.297	18003.389	55215.88	39656.594	77619.58	102072.75	74872.25	106740.08	43837.734	101073.26	42968.062	49003.703	32529.95	18216.865	31940.713	21167.094	105227.625	84323.74	103062.67
ACTR2	50232.777	36641.273	53190.113	46473.883	45371.555	15549.924	36925.36	109764.57	58728.93	41002.13	47948.133	33942.65	69125.875	69852.56	83701.84	22678.826	35550.266	21485.96	0	9255.679	0	47534.38	53237.203	38000.566
COPS2	0	0	17620.508	0	0	2250.835	77063.33	78663.55	26455.92	0	0	0	0	3557.3496	0	18732.62	0	0	0	0	0	0	0	0
ARF3	173844.97	199904.78	250161.44	43506.34	73521.234	28281.574	179977.17	256023.66	298120.97	26663.65	36867.375	38657	176587.28	184836.33	178834.25	203265.31	276786.97	155918.1	77758.86	70204.39	86919.25	33553.688	47376.594	33151.15
ABCE1	167013.94	20869.355	105495.28	30402.541	0	5730.576	151691.17	111373.016	624918.7	0	0	12928.719	32860.6	52527.1	115567.04	0	0	24457.83	2797.8574	5128.0537	6951.4976	0	0	0
MAX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15903.862	10664.578	0	0	0	0	0	0
RPS3A	70475.94	70264.28	93282.695	37243.953	40379.61	28218.676	96021.72	120533.34	189997.81	23834.54	48548.438	58636.348	80815.445	106692.38	124843.375	59680.742	128321.59	30488.184	27002.934	29355.258	30018.205	40057.676	28326.059	37816.508
RPL26	0	0	0	24061.387	23062.969	0	0	0	0	15090.673	15601.71	30090.312	0	0	0	0	0	0	0	19958.924	0	13626.956	13856.774	15247.284
PSME3	115971.37	14509.264	74908.586	0	6029.4575	0	384759.72	498533.5	372398.9	0	0	0	41365.72	54539.035	20038.314	400458.3	767591.2	366180.06	0	0	0	0	0	8465.436
RPL15	247999.11	220761.9	296048.66	105594.34	109638.97	101933.86	279047.03	356014.25	476041.84	88218.52	97764.625	102301.61	489343.78	574674.7	645765.94	217844.66	377710.03	208655.86	162655	131198.8	136617.98	78474.19	75211.875	81403.28
RPL27	17325.027	14175.246	16484.291	0	0	9756.33	14326.01	36620.938	45163.543	0	0	0	54663.83	18572.723	0	0	34862.113	0	21026.96	0	0	0	0	0
ATP6V0D1	0	0	0	0	0	0	31497.223	0	0	0	0	13050.803	0	0	0	0	0	0	0	0	0	0	0	7723.1846
RPL37A	32150.828	27851.797	34206.426	20474.664	17461.107	0	42611.812	44450.547	46237.816	14490.86	18008.643	18205.137	25279.43	27069.047	31869.412	18498.318	33514.066	0	23104.416	14055.817	16287.566	15645.684	15677.137	14082.972
HSPE1	182563.9	96495.195	180032.36	0	0	0	72155.15	8800.261	39959.574	0	0	0	570436.44	587906.8	463179.7	36210.504	147555.78	24473.453	0	0	0	0	0	0
SEC61A1	7434.924	8218.589	72357.73	0	0	0	45830.516	69690.85	12761.877	0	0	0	74991.68	75997.09	24373.871	5102.4707	41621.945	16849.281	5100.188	4186.8936	0	0	0	0
LYZ	0	0	680822.75	0	0	0	15682.154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VBP1	237728.97	198810.67	246680.55	63613.547	95614.84	34242.15	138943.11	165859.23	223577.66	84974.516	121431.95	80389.62	123027.75	123876.414	172719.25	90440.01	81231.92	47263.547	66990.45	40002.004	62512.95	77248.91	69409.25	63856.17
STXBP1	51398.36	0	0	0	0	0	0	0	10681.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2M	0	0	10562.118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COPZ1	99077.625	117755.95	74177.82	0	0	0	175837.5	160801.38	141905.77	0	0	10490.488	119912.59	127126.75	105110.09	45856.973	60840.13	38387.15	63666.14	71363.97	76385.73	0	4744.251	0
UFM1	0	0	23929.965	39928.887	34865.07	19597.875	16736.07	27040.125	39519.125	31453.27	41894.25	37800.2	18342.55	0	24659.596	0	0	0	17022.826	0	17676.203	32400.416	33124.094	32358.602
DCAF7	16082.961	0	49667.633	32773.36	36807.664	0	17334.611	22953.182	24516.39	24173.21	16496.445	32226.744	0	28184.898	26517.04	94134.27	8690.377	49388.836	17259.652	15151.81	18368.43	19515.105	32902.86	19730.812
WDR5	0	0	0	0	0	0	45536.977	79554.05	59714.24	0	0	0	0	0	0	64538.562	72768.555	32555.23	0	0	0	0	0	0
HNRNPK	1028292.8	893706.44	993716.1	350863.44	325400.3	228134.45	3407554	2711585	3404516.2	280489.78	370086.5	316139.25	824392	951017.8	1072791.9	2956299.2	4432452.5	2469517	736885.44	706409.44	639732.94	331694.25	298441.34	296575.03
