Protein	ACTB_1	ACTB_2	ACTB_3	CTNNA1_1	CTNNA1_2	CTNNA1_3	EGFP_1	EGFP_2	EGFP_3	Empty_1	Empty_2	Empty_3	KRT8_1	KRT8_2	KRT8_3	LMNA_1	LMNA_2	LMNA_3	MAPRE3_1	MAPRE3_2	MAPRE3_3	NminiTurbo_1	NminiTurbo_2	NminiTurbo_3
AIP	140.8912811	115.0770111	181.6564178	55.53629303	60.20824432	30.58149719	114.9366302	154.5709534	280.0071106	29.97634315	54.57915878	48.81363678	179.1682739	170.2290649	241.134613	112.159874	176.7556458	118.8832474	58.54111862	46.64153671	52.80427551	33.24115753	26.18631744	39.8431282
GTPBP1	25.11665344	29.55199432	103.621994	8.352933884	30.93190575	9.561071396	80.48471069	87.71821594	140.5196686	0	0	0	51.44723892	63.84322739	100.4556198	14.37126732	32.27755737	10.63149929	18.44422722	14.74947262	17.66543198	0	0	4.042473316
STXBP3	50.84843826	34.65042877	55.47031403	6.874159813	7.206970692	17.92873573	59.29586029	69.89446259	87.82880402	5.305251122	7.470846653	4.568526268	38.72759628	39.1402359	50.7137413	12.97871017	32.78434753	14.55330467	12.3001194	11.92858601	17.34413147	6.306980133	4.204507351	3.622043371
AP4M1	88.88750458	63.70004272	145.2321167	10.22437477	18.89130783	15.4944458	87.69963074	140.7729187	216.2527313	0	0	0	168.0148163	160.9075775	252.7436218	39.45817566	115.2383804	26.72081947	27.78450203	27.24556732	36.11821747	7.837232113	0	0
SMAP	43.42374802	28.79841423	77.32711029	10.23991013	9.419694901	17.22657394	194.8963013	180.0723724	130.948349	5.398328304	5.499481201	0	52.53813553	29.92607307	72.91216278	212.2050781	350.0697937	122.6562119	23.11778641	27.35840607	21.30558205	0	12.88098907	7.383728981
AP3B1	380.1246338	305.2677917	439.7573547	51.88153076	70.38169861	103.2240677	535.1102295	585.6298828	640.8540039	10.59870148	5.290446758	8.554833412	270.5698242	341.1784973	357.6611328	43.04883575	97.29031372	51.57181549	163.73703	157.6586914	171.9753418	10.41184902	10.71132755	22.62817574
APBB1	227.1600342	193.4875793	309.0274658	50.17950821	58.17235565	58.52112579	408.7994385	414.1893616	672.1276245	0	0	0	337.0059814	365.4924316	492.4951172	318.67099	498.3600159	251.2746429	90.66194916	88.34557343	84.46547699	5.927490234	5.704238415	13.82058907
LGALS8	24.11048317	21.07584953	28.05690956	1.204140663	5.039580345	7.937626362	25.82664299	31.49213028	48.68875885	5.16454649	0	4.615261555	25.50834084	24.4677124	34.52542877	11.07133675	23.52602196	10.04590893	22.67082977	0	10.26107407	0	3.233737469	3.669001579
NDUFS8	9.111174583	15.82312775	30.95924759	2.340044022	0	1.808300018	19.02393341	30.0817852	53.27188873	0	0	0	17.19389915	32.41275787	38.34149933	9.867423058	11.40633583	8.796379089	2.820281506	3.303985596	5.828180313	0	0	2.950798988
NFKBIE	34.21376801	19.32115173	50.53647995	5.619750023	5.994720459	0	40.75735474	60.38119888	97.83665466	0	0	0	38.54402161	35.78427887	70.56092834	0	0	0	3.268505335	7.832891464	11.21945763	0	0	0
PSMD11	66.42962646	67.66139221	131.3388367	16.60682678	16.28094673	9.238292694	91.74594879	129.4621582	166.4018097	10.65369034	8.25799942	9.329696655	204.3611908	144.0658417	275.2523193	43.25043869	68.61260986	35.36473846	25.48385239	11.86835766	14.47802544	6.714443207	5.602746487	15.54732037
PSMD12	85.15596008	67.44805145	127.7708359	23.28296089	27.1022644	26.02097511	83.81595612	158.0285645	207.2519226	16.69347382	26.7053566	20.78664398	101.8892365	101.4404449	167.2128143	62.36198044	96.07260132	47.74745178	40.60541153	37.5254364	32.74477005	12.69870567	13.88217926	21.82215881
PSMD9	62.52682495	54.24760056	95.79391479	57.99374771	83.82151794	23.70429802	74.8195343	96.67294312	88.7427597	19.74505997	99.17259216	68.31036377	76.34928894	69.77191162	91.38199615	69.82028198	47.35534668	32.26253891	44.75123215	51.94786835	37.47387314	47.92029953	72.51138306	66.01449585
ATOX1	30.08124352	19.79464912	40.37335968	30.6499958	46.80384827	12.96943283	55.79981995	48.04264069	31.77608681	4.324893951	55.58852768	67.78199768	19.77136421	13.64966202	36.52198792	57.52628326	53.984375	8.752198219	17.79509354	39.67193604	19.23688126	35.47182465	21.75466919	22.51437378
CBX4	48.32209396	33.70146179	27.7412014	0	3.035451412	0	122.4218521	115.1318588	102.8404007	0	0	0	13.54195595	28.81209183	30.62558746	71.64710999	89.76126862	42.28815079	60.91937637	41.54979706	63.83511734	0	0	0
PGRMC1	62.32861328	75.39617157	159.221283	13.76481342	14.53222179	14.83190918	30.21318436	133.6134033	224.2084503	0	0	0	82.6940155	75.4223938	105.7435913	99.98987579	93.89754486	39.46243286	32.01941681	34.45464706	40.4677887	0	1.477904677	33.49665451
SUPT5H	40.94934082	31.83725166	35.02394485	6.105713844	2.176346779	11.27443886	123.3561935	117.1400757	150.3457642	0	0	0	42.12972641	46.75553131	66.90324402	133.8491211	247.6291809	87.90533447	21.25949097	16.46368408	13.23991585	0	4.821630478	2.250900269
TAF4	42.68212128	37.11330032	68.12779999	5.937561512	3.388795376	2.845416069	219.004425	217.8021851	271.4615479	0	2.682672501	0	45.53762436	25.48843956	82.21992493	52.50981903	122.748436	64.46077728	74.95483398	12.10025787	18.48658562	0	15.59230995	18.10638809
DFFA	19.92368698	16.14308739	23.91472244	179.6352844	311.7009888	789.8778687	32.92192841	31.53869438	37.68041992	452.092804	464.1817627	321.2131042	42.33622742	15.31922054	24.61536407	26.98292923	22.40016556	11.9351635	101.1482468	5.64201355	181.0551453	316.1815491	354.2484131	455.2800598
HIP1	13.1847229	10.16814041	25.86655045	0	0	0	21.44949532	16.97005081	26.36932373	0	0	0	22.32987595	18.47011948	23.67118073	0	0	0	1.440237999	0	0	0	0	0
CLIC1	107.0022507	78.93516541	143.5109406	53.76627731	47.01083374	32.11307907	136.200119	144.4706116	172.5039978	37.96708298	45.11714935	66.04839325	145.5300903	120.2034073	116.5164642	95.6829834	115.914856	74.35622406	52.16144943	38.40994263	44.67205048	25.5844326	30.01914787	46.3412323
EIF3F	519.7984009	490.3612061	591.6143188	88.68492889	102.2219009	96.17570496	645.4400635	620.2791748	771.6004639	27.38834763	52.36860657	67.50363922	634.5688477	586.119812	876.515625	166.8701019	353.756897	169.5506287	181.7908936	159.1889648	180.7860107	27.63608742	53.63534164	58.85564423
CACNB4	7.27099514	0	0	0	2.004625797	0	5.326333523	0	0	0	0	0	0	0	0	0	2.284295082	0	1.91576767	0	0	0	0	0
CDC7	4.371535778	0	0	0	0	0	279.2645874	318.9560242	340.4599609	0	0	0	10.4700737	31.65577126	445.6210938	51.40196228	92.96594238	54.15048218	65.99938965	71.21760559	80.85422516	0	0	1.657896996
PDHX	0	0	36.1787529	0	0	0	1.334745407	19.89740753	24.34602737	3.054759502	0	0	14.51303482	10.3720417	34.54238892	0	12.05996513	4.99852562	0	0	0	0	0	0
DCTN6	4.430781841	4.317306995	14.32316875	0	7.256497383	2.261827946	9.160288811	12.3090601	20.71084404	1.697942257	2.963675022	3.217530489	5.572410107	5.075585842	14.32317162	2.379590988	5.254641533	3.321239471	6.529877186	4.935631752	4.933686256	0	1.924464703	0
SLC33A1	310.6654053	468.5185242	33.8491745	15.31744766	6.06214571	9.568367004	485.3941345	336.6387939	642.7634277	0	0	0	254.1952667	327.5941467	482.65802	101.0195389	195.0411224	86.15184784	30.54483986	6.180817127	7.510014534	0	0	4.683094978
WASL	543.4403076	397.7088318	715.3996582	6.596141815	17.52388191	11.03031921	222.0989227	178.6326294	150.0627899	0	0	0	106.3687057	45.15014648	179.2130432	20.80147171	29.9497776	4.323272705	31.29731941	55.52773285	30.20221901	0	10.02078152	32.16624451
PDE2A	97.11096191	118.8408279	146.8583069	29.77432632	43.12498474	32.9524498	246.9862518	142.9203339	254.7758789	0	0	0	255.7727966	192.8483582	277.2756958	55.23662186	75.42019653	29.94953346	69.53257751	59.53030777	60.52987671	0	17.81951523	9.649134636
IPO5	183.5905762	165.0502319	240.0487213	21.48600197	43.95066833	39.83167267	167.3562012	244.2714233	267.3297119	15.40324116	28.20890617	26.42537689	279.8962708	294.4493408	337.2363892	118.1872406	202.8942871	122.4812775	74.05176544	60.65446091	66.8940506	12.37945557	27.53033447	17.77225113
POLRMT	42.94293976	22.93776131	48.54563141	0	11.03399563	9.577287674	37.47238922	32.31850433	60.58547592	8.150651932	0	0	67.32148743	73.16505432	91.18848419	15.85393143	16.45269012	9.105667114	10.50970745	15.59770966	12.51618099	4.515702724	0	0
EEF2K	87.97261047	76.31385803	75.72966003	10.70830822	11.77640247	9.370100975	70.52500153	92.7642746	93.15214539	6.203550339	0	0	78.24501038	57.70684433	55.63233185	25.59232903	27.41616631	17.52419853	24.46744728	31.42268944	25.66862297	0	3.291852951	5.710894585
SAP18	8.64324379	16.05086136	26.22706795	0	0	15.85141087	15.61678886	27.65376091	55.19104767	13.99486542	0	16.7526989	19.43421936	48.19572449	29.9793396	6.35498476	0	8.570241928	10.16326904	10.16728687	0	0	9.7727108	15.31254482
IGF2BP3	168.030899	117.0432281	219.8067322	42.35470581	118.2750473	58.1109314	251.8582306	253.7362823	266.8978577	24.56602097	61.71537781	37.58338547	180.4694366	246.5554352	328.176239	99.84702301	170.9863586	85.21409607	97.1660614	124.239212	134.7953033	9.701766014	16.929842	31.95446014
DNM1L	292.059906	258.0598755	400.6494751	9.433820724	10.80779171	13.84539509	475.001709	474.7671204	678.4552612	0	6.169881344	7.345179081	242.3387146	205.0892792	349.4596252	34.72392273	50.93740845	29.17682648	34.93831253	32.00504684	30.57680511	4.501530647	7.558626652	13.22433186
RTCA	21.50212097	19.27063179	35.40652847	9.028234482	15.49141788	7.489847183	36.12386703	36.43681335	41.33510208	6.470611572	20.58489799	14.41539097	39.26861191	35.08686829	73.98309326	20.82923889	18.86856651	18.80343628	14.72863674	16.57092094	21.62292671	9.260694504	10.67100143	13.16193485
PIK3C2A	424.9911499	338.168396	474.7326355	37.8698616	58.2088089	50.7085495	503.0662231	459.4567566	564.3509521	8.361973763	17.26930428	10.21551609	664.6846924	797.5258179	805.8342285	33.4242897	60.65454865	34.37399673	185.6755524	184.2462921	175.4543304	8.019143105	19.73553467	24.40906715
PLK4	16.11344528	21.83134079	26.89280319	1.703345299	4.539181709	0	26.38562393	29.50922012	43.01177597	0	0	0	34.61364746	21.72959137	44.97135162	10.29040146	15.2473917	10.81997871	8.770100594	9.467260361	4.533196926	0	9.329027176	0
IFRD1	32.3060112	24.5704174	36.33759308	4.970182896	0	12.2730608	35.18810272	38.42080307	79.52362823	0	0	0	17.12457275	44.06295395	44.07904816	6.587031841	29.94092941	9.208594322	27.93772507	8.181787491	8.803304672	0	0	2.082330704
PIK3R2	13.81592369	10.966856	37.74487305	0	0	0	11.34703827	43.65467072	60.19659805	3.252370834	3.07890439	0	12.76019382	21.18348122	38.50024796	0	0	7.928727627	17.22714233	13.15044975	11.60806084	0	1.55578661	4.265262604
TRAF5	34.17405319	19.17084885	37.45116043	5.9707551	8.197937965	6.810131073	101.8603821	43.47008896	76.88395691	0	0	0	62.39662933	66.13063049	84.56700134	5.979733467	30.8757534	0	10.02683353	10.61275482	9.772417068	0	0	0
PLOD2	29.16275787	19.86678314	43.10312271	23.22270012	30.54644585	11.40469933	10.31625557	37.24488449	78.83905029	18.03848648	29.44166756	31.90245819	34.04564285	31.14379883	32.3075676	32.61557388	27.01026535	22.79161263	17.30262756	12.93216228	22.67132378	16.51621628	22.81235313	21.30381966
EXOC5	113.4104309	35.6891098	47.2558136	7.638953209	11.36538315	8.203859329	85.01789856	70.20098877	73.21378326	0	0	3.6106534	60.72913742	73.88770294	79.94526672	23.90449142	25.83537292	15.64078808	9.974565506	12.71233845	16.92725563	0	4.917163372	0
ELL2	13.56099606	0	41.45246887	0	0	0	91.66934204	115.809906	161.4800873	0	0	0	11.87466526	15.49462032	55.95079041	39.15632248	86.15653229	30.9711895	5.58796978	9.092715263	17.34781456	0	0	0
NDUFA4	251.1554108	217.1649017	432.3168335	34.80868149	80.64169312	57.51351166	194.6934357	416.7846985	453.3049316	14.02826977	52.93160248	51.89392853	210.6756287	204.4629517	285.9297485	181.7003937	223.0183716	122.9880829	119.6929779	79.05174255	93.34285736	26.97990417	30.46273804	49.11912918
PSMD14	88.20999146	63.78721619	94.50481415	4.085722446	3.023714066	4.837399006	130.3706818	136.479599	134.3026886	2.110610962	1.75464344	24.92150497	107.6172638	114.1949692	60.03289795	41.38826752	70.54862213	38.93971252	27.68404388	25.70305824	23.7724514	0	0	29.89346313
BIN1	81.82475281	67.90361786	72.09979248	13.92114258	23.34746361	21.03070831	150.6212311	166.4315643	182.084549	0	6.322840691	11.25549889	98.35600281	118.4537277	158.7373199	16.59269333	43.04413986	18.5467186	49.83602905	43.03007507	39.26028824	0	2.852178574	15.89969826
KPNA3	211.7421875	193.9516602	325.8869324	19.70016098	31.88930321	34.48274612	333.9621277	375.6208801	642.418396	10.02100849	18.70136452	17.55091858	297.7484741	326.267334	464.1611328	158.481781	255.545639	122.1849289	46.86075592	55.51355362	64.93745422	5.879992008	7.948045254	16.73801804
STK25	79.03349304	36.18985367	75.50338745	12.67844486	18.0520153	6.204763412	46.9231987	60.30371094	55.56551361	0	0	5.44375658	81.94721985	46.14776993	77.76792145	34.94825363	22.38425446	8.333708763	33.99318695	38.9393692	13.72553158	0	0	6.579265594
BCL9	0	2.739320517	3.273137093	0	0	0	55.11637115	74.73917389	81.35866547	0	0	0	5.851792336	3.315399647	11.59127235	21.30168152	59.47986984	24.82580948	0	0	0	0	0	0
KRIT1	9.179004669	11.87760162	10.45892715	2.687796593	0	3.281371117	16.30820274	15.25631046	22.62804604	0	0	0	13.17403793	12.1667347	12.95604134	6.115083694	8.327843666	6.716811657	5.108839512	2.341052532	8.766780853	0	0	0
PES1	83.7196579	60.2415657	101.6019363	10.49289036	19.27020836	30.38721085	376.8820496	361.4469604	542.2489624	0	5.590521812	15.80774593	104.0984497	155.3182983	136.4051208	194.4362793	341.5350952	187.9178467	46.72502136	63.19792938	64.54084778	9.638566017	64.28398132	13.23801041
SDCBP	83.64014435	80.3069458	138.0108795	15.78260612	20.62159157	11.74039268	71.88085938	103.384819	127.2026443	11.60783768	7.041821957	6.495815277	110.1802521	86.4372406	153.5884399	51.05051041	90.80944061	38.72229004	15.39432716	11.03910637	20.04477119	8.431317329	3.774081707	10.40563774
PITPNM1	71.10824585	32.96482086	88.27252197	10.70909214	12.21478462	0	85.74980927	82.93799591	132.680542	0	0	0	77.625	82.99751282	128.0684357	0	31.0162468	0	18.34630394	23.76766205	14.46612358	0	0	0
MPHOSPH10	15.19923306	14.63518524	28.20032501	4.68074131	2.61963892	3.165846109	63.67078018	63.17985916	109.0980072	0	0	0	25.4826107	21.74979019	35.91566467	16.48514557	35.18417358	15.0586319	6.902548313	6.547880173	5.507573128	0	2.291106224	0
NOP56	100.9665604	121.3661118	117.6356506	47.30186081	25.63852119	20.85954285	168.2565918	208.7501984	205.266861	8.884649277	36.57920837	36.15808105	88.69734955	110.5127563	108.1246109	68.11713409	104.7658005	34.8975563	48.51258087	53.9425087	49.40447235	20.27113724	18.76614952	23.01373291
DDX3X	2579.97583	2443.040039	3307.475586	488.8251038	586.7043457	492.1563416	3367.813965	3081.583008	3318.17041	129.034729	281.8607483	248.7195587	3854.391846	4132.345703	4668.825684	786.4484253	1049.116211	536.3544312	1493.623657	1473.729004	1438.258667	173.5787048	240.7809906	267.5489807
PIR	45.58671188	24.02315331	39.52988815	10.24862099	13.19705772	10.59556103	25.23849487	57.87030792	113.1889725	1.487255096	13.80785084	11.70847893	31.87093735	31.56986237	62.91246796	19.70195389	32.03046799	20.32121277	23.62543869	14.13890362	15.05086136	2.546233654	2.835761547	8.425676346
KPNA4	8.919241905	8.03845787	17.56066513	1.788326263	1.229190826	5.980928898	8.474458694	32.59012604	33.18816376	0	7.422612667	2.532713652	16.5475502	26.49358177	12.01072025	56.78676605	60.43302536	62.27285385	5.343476772	9.043014526	10.84959221	7.284878731	0	8.046495438
NFIB	113.1854935	71.92976379	130.2973022	0	24.69457245	57.53749847	308.8297424	337.1678467	382.7370605	0	0	10.81687164	157.2713928	119.7797318	201.8350983	284.9800415	501.8110046	238.2055206	24.73605919	40.62532806	49.86884689	10.09885597	0	15.10585213
E2F3	2.459037781	0	0	0	0	0	74.40906525	74.27536011	114.248909	0	0	0	97.12940216	14.81782818	83.89199066	18.80256271	45.15799713	21.88552856	0	1.62766099	6.269061089	0	0	2.182750463
PPP6C	61.54098129	38.34757614	81.10083008	6.919371605	5.6275177	9.917536736	56.38641357	73.56137085	116.6620178	0	11.38111305	6.531106472	65.46001434	65.37900543	130.578476	35.29859161	78.98686218	34.3766861	12.0345726	12.96287537	13.28705978	8.764260292	5.891548157	6.354162693
PIK3C2B	59.54511642	40.38842392	63.6957016	0	4.953727245	10.39164543	64.51183319	59.19273758	106.4169159	0	0	0	101.407608	97.69259644	145.7970886	13.21124554	0	1.387669563	6.905183315	10.29107189	9.190207481	0	0	0
UBE2C	35.0993576	26.63768387	56.02795029	0	3.984259605	0	33.23022461	60.44158173	127.1145935	0	0	0	59.45119095	54.74000549	72.39720917	13.62213039	50.39204788	13.06883526	12.25570679	9.605977058	20.55163956	0	0	14.95654869
ACACB	17905.53516	14550.7041	24036.72852	18026.40039	26049.7207	23255.27148	19758.15234	23346.11914	24561.79297	27179.33594	37442.96094	27531.79492	22541.03906	22514.20508	30459.77148	20623.29102	36158.02344	18540.74805	16046.98633	14491.01855	13649.94629	18158.30273	21042.31055	29102.12109
PDXK	0	4.334499359	7.523573875	0	0	0	3.487147331	11.04060268	14.99950886	2.303940773	11.2507267	0	3.980419159	0	16.16044044	0	0	0	1.821515083	0	0	0	0	12.94717026
SCD	11.63146782	21.32427788	27.85726166	20.61956978	17.54714775	15.43249702	13.66912651	19.33713531	22.1859169	0	0	0	13.62685394	8.440991402	17.57349014	217.147049	224.0865936	188.812561	0	0	54.41668701	0	0	0
ARID1A	61.57909775	44.97783279	49.83011627	3.720448732	7.852342129	0	187.9270325	168.3523254	197.4618225	0	4.028911591	0	27.20132065	22.3618145	35.2720108	36.79730606	50.67968369	18.93326187	16.46729851	9.942426682	13.33864212	5.576070309	14.67667866	5.361653328
BHLHE40	8.692050934	10.72677231	65.72390747	1.083999872	0	0	74.70018768	70.47827148	59.7180748	0	0	0	42.98200226	17.9280262	12.24137211	42.57401657	71.61579895	25.04450226	10.51698208	16.07555008	21.90402412	0	0	0
NCKAP5	260.0316772	205.1371613	193.5498352	5.385259628	8.746302605	18.92046738	336.4799194	306.7658081	321.5563354	0	0	0	246.654541	202.1447754	270.6106567	0	0	14.2438736	47.9147377	157.8526154	100.4299316	0	8.783402443	10.10796356
NEMP1	110.393631	40.97187424	182.4771881	25.43596268	21.0187664	7.549545765	87.42082214	255.6086884	109.2841949	0	20.94610405	19.58581161	191.5635986	87.62680054	220.4170685	104.9316559	91.22908783	22.76442146	11.88625813	29.68566132	32.4874115	11.60552025	19.00010681	4.661538601
CUX2	15.70041275	13.33931351	13.94883919	5.911474228	0	0	123.4846039	117.0587692	168.2441559	0	0	0	11.6709156	14.30626297	37.7423172	19.70189667	55.38962936	34.10738373	3.841798782	11.99649525	6.478713989	0	0	1.625933647
TXNDC9	134.6865082	94.29603577	170.9176025	21.58669281	16.73022461	23.95200729	161.3995361	107.5474091	97.82236481	0	10.61141491	11.49477005	39.50218201	38.58098602	73.76176453	48.9100914	96.56587982	69.72859192	27.8560009	36.57730484	50.66380692	5.508933544	24.19060326	16.52983475
DPYSL4	67.92079163	31.59753609	102.0040817	296.1387329	0	332.6347656	84.15316772	4042.679199	109.7121506	25.46102524	0	0	91.12327576	96.73235321	167.809433	522.9959717	747.0819092	311.0883179	839.3704224	790.22229	954.1489868	51.17505264	0	66.35407257
UBFD1	87.77194977	68.04073334	139.6500854	42.41137695	46.71950531	26.47915459	101.4341354	119.3280411	206.8911438	43.98588562	55.77508545	56.70273972	73.65566254	90.86489105	155.2557526	51.82904816	68.73349762	54.96292877	37.42841721	28.78827286	44.57950211	26.16269493	36.68736267	55.60713959
CIT	122.1574783	135.0054474	176.4933929	17.94812775	24.72553635	18.57003593	211.8417511	181.7350616	198.7736664	0	0	0	104.2748413	191.7498474	127.2863464	65.89775848	120.5592575	49.3821106	69.16876984	76.84496307	68.6121521	3.775312424	28.01136971	0
EIF1AY;EIF1AX	0	0	0	0	3.63406539	0	0	0	0	0	3.047533035	8.322341919	0	0	14.50929356	0	6.758224487	0	0	0	0	0	3.514760733	0
CDC42EP2	50.57489014	47.44270325	75.67453003	8.718153954	14.74103546	16.56635094	110.358551	72.86415863	101.1174927	0	5.416063786	0	83.38146973	88.2123642	162.2183838	32.5243187	70.77441406	34.92454147	64.77539063	69.09674835	64.78923798	11.93539047	5.889811039	6.034984589
AP3D1	270.4951782	242.6969147	368.2962036	41.92713547	59.75683975	48.10593033	482.8686829	471.7902832	657.6566772	6.505746365	9.211050987	13.26778793	339.3768311	382.5257263	510.6494141	137.3772583	264.8298645	148.8548737	143.6143646	122.6711349	118.3295135	9.168367386	10.25762272	12.33928871
