Bait,Prey,log_fold_change,snr,mean_diff,median_diff,replicate_fold_change_sd,bait_cv,bait_control_sd_ratio,zero_or_neg_fc,composite_score,global_cv
ACTB,NEBL,7.0488488054788,46.81336922582774,2350.8635555555556,2431.11,106.71631952262324,0.8059645614663936,37.729916598858615,1,0.9529743721643195,3.4923675343121787
ACTB,PDPK1;PDPK2P,4.319399093958972,70.46320304213765,7112.976888888888,0.0,563.7056243371013,1.4142135623730954,199.30003478088045,1,0.9519017377457702,3.316690854045128
ACTB,SLIT2,4.314971653608158,70.0320430485784,7069.343555555556,0.0,560.2563443886272,1.414213562373095,198.080530159992,1,0.9479180936985577,3.3211517697918294
ACTB,PFDN5,6.910767610976523,42.54057094728042,11004.594666666668,9009.36,33.36023590317246,0.27725590540791994,11.794624514558086,1,0.942413022022447,2.4365781956186994
ACTB,IL1RAPL2,7.003483177666745,45.36422368903376,2277.536888888889,2480.11,100.81430334467626,0.7857125256267844,35.643238767809116,1,0.9376017054007741,3.455250118792352
ACTB,RCVRN,4.300437738565742,68.63513737043873,6927.976888888888,0.0,549.0810989635099,1.4142135623730951,194.12948424922982,1,0.9349974881171262,4.79583152331272
ACTB,SHANK2,4.290187686179682,67.66675663624146,6829.976888888888,0.0,541.3340530899317,1.414213562373095,191.39048991354463,1,0.9260275216285854,3.7670471801444982
ACTB,PALM2AKAP2,2.8548562547573852,5.742334220112095,132111.8811111111,148338.91,0.23844089587252068,0.03295975533686729,0.1892659309574153,1,0.9178126958102168,1.3810551766803425
ACTB,TAGLN,1.7212162496895251,2.3624857315338383,137928.07866666667,198194.92,0.4108556041328428,0.12460997594964011,0.2943892901877995,1,0.9176062492566794,0.9412283675810376
ACTB,RNF130,4.264412640994202,65.2915887878413,6589.610222222223,0.0,522.3327103027303,1.4142135623730951,184.67250074530457,1,0.9039795428259879,4.795831523312719
ACTB,ANKUB1,4.253822108076419,64.34000649495154,6493.310222222222,0.0,514.7200519596122,1.4142135623730947,181.98101957666694,1,0.8951266628347485,4.447588476041097
ACTB,PPP1R14B,6.842517720108404,40.57495513414426,2035.2002222222225,2360.11,87.54275881533466,0.7628114214476392,30.951039201050772,1,0.8854278882473774,2.074123351325289
