Bait,Prey,mean_diff,mean_diff_FDR_shuffle,mean_diff_FDR_pairs,FDR
MAPRE3,AFAP1L2,-490.9088888888889,1.0,1.0,1.0
MAPRE3,PCDH19,-492.24111111111114,1.0,1.0,1.0
MAPRE3,CDCA3,-493.6844444444444,1.0,1.0,1.0
MAPRE3,SLC6A13,-494.3455555555555,1.0,1.0,1.0
MAPRE3,USP3,-494.34777777777776,1.0,1.0,1.0
MAPRE3,ZC3HAV1L,-494.6866666666667,1.0,1.0,1.0
MAPRE3,ZHX1-C8orf76,-494.7955555555555,1.0,1.0,1.0
MAPRE3,CYP1B1,-495.34777777777776,1.0,1.0,1.0
MAPRE3,CFAP298,-495.4622222222222,1.0,1.0,1.0
MAPRE3,INTS8,-495.4655555555556,1.0,1.0,1.0
MAPRE3,ZNF57,-496.5711111111111,1.0,1.0,1.0
MAPRE3,PDP1,-498.1233333333333,1.0,1.0,1.0
MAPRE3,DNAH1,-499.90222222222224,1.0,1.0,1.0
MAPRE3,FRMD3,-502.56888888888886,1.0,1.0,1.0
MAPRE3,CHMP4A,-502.90666666666664,1.0,1.0,1.0
MAPRE3,ANKRD16,-502.91333333333336,1.0,1.0,1.0
MAPRE3,PABIR2,-503.3577777777778,1.0,1.0,1.0
MAPRE3,MTFMT,-503.6844444444444,1.0,1.0,1.0
MAPRE3,TEDC1,-504.24,1.0,1.0,1.0
MAPRE3,DENND4B,-504.45666666666665,1.0,1.0,1.0
MAPRE3,MFSD5,-504.68888888888887,1.0,1.0,1.0
MAPRE3,HSD17B8,-505.0145555555556,1.0,1.0,1.0
MAPRE3,CYTH1,-505.24222222222227,1.0,1.0,1.0
MAPRE3,HADH,-506.34666666666664,1.0,1.0,1.0
MAPRE3,TIAL1,-507.9100000000001,1.0,1.0,1.0
MAPRE3,KLC3,-508.24888888888887,1.0,1.0,1.0
MAPRE3,PDZRN4,-508.45666666666665,1.0,1.0,1.0
MAPRE3,CCNE2,-508.5755555555556,1.0,1.0,1.0
MAPRE3,MTRF1L,-509.0133333333333,1.0,1.0,1.0
MAPRE3,PHKG2,-509.4599999999999,1.0,1.0,1.0
MAPRE3,INPP5F,-510.2366666666667,1.0,1.0,1.0
MAPRE3,RPS19,-511.9088888888889,1.0,1.0,1.0
MAPRE3,LAMA5,-512.24,1.0,1.0,1.0
MAPRE3,ITPA,-513.5788888888889,1.0,1.0,1.0
MAPRE3,AFAP1L1,-514.7955555555556,1.0,1.0,1.0
MAPRE3,L2HGDH,-515.0188888888889,1.0,1.0,1.0
MAPRE3,MED12L,-515.021111111111,1.0,1.0,1.0
MAPRE3,AREL1,-515.2355555555555,1.0,1.0,1.0
MAPRE3,SHOC2,-515.6833333333333,1.0,1.0,1.0
MAPRE3,CHEK2,-516.4644444444444,1.0,1.0,1.0
MAPRE3,YME1L1,-517.13,1.0,1.0,1.0
MAPRE3,OR1A2,-517.4611111111111,1.0,1.0,1.0
MAPRE3,GFM2,-518.3533333333334,1.0,1.0,1.0
MAPRE3,BRF1,-520.3499999999999,1.0,1.0,1.0
MAPRE3,CMTM6,-520.6822222222222,1.0,1.0,1.0
MAPRE3,KLHDC1,-522.0166666666667,1.0,1.0,1.0
MAPRE3,CLK1;CLK4,-522.3533333333334,1.0,1.0,1.0
MAPRE3,BMI1,-523.02,1.0,1.0,1.0
MAPRE3,ABI2,-523.7933333333334,1.0,1.0,1.0
MAPRE3,SCN10A,-525.3566666666667,1.0,1.0,1.0
MAPRE3,HIBCH,-525.7944444444444,1.0,1.0,1.0
MAPRE3,CHRNB1,-528.468888888889,1.0,1.0,1.0
MAPRE3,TTC38,-528.6822222222222,1.0,1.0,1.0
MAPRE3,FA2H,-528.9088888888889,1.0,1.0,1.0
MAPRE3,TMEM72,-530.0155555555556,1.0,1.0,1.0
MAPRE3,UNKL,-530.3533333333334,1.0,1.0,1.0
MAPRE3,FLRT1,-530.5677777777778,1.0,1.0,1.0
MAPRE3,SUN2,-530.6922222222222,1.0,1.0,1.0
MAPRE3,DCLRE1C,-530.7966666666666,1.0,1.0,1.0
MAPRE3,COL4A6,-531.6811111111111,1.0,1.0,1.0
MAPRE3,CHRNA10,-533.4577777777778,1.0,1.0,1.0
MAPRE3,PABIR1,-533.4599999999999,1.0,1.0,1.0
MAPRE3,ZNF222,-533.5755555555556,1.0,1.0,1.0
MAPRE3,KIF2B,-534.5811111111111,1.0,1.0,1.0
MAPRE3,BABAM1,-534.6822222222222,1.0,1.0,1.0
MAPRE3,CXXC1,-537.3511111111111,1.0,1.0,1.0
MAPRE3,ANAPC2,-538.1244444444444,1.0,1.0,1.0
MAPRE3,UBE2W,-538.9155555555556,1.0,1.0,1.0
MAPRE3,PRKRIP1,-539.9033333333333,1.0,1.0,1.0
MAPRE3,GDAP1L1,-540.5777777777778,1.0,1.0,1.0
MAPRE3,RIMOC1,-540.5797777777777,1.0,1.0,1.0
MAPRE3,WASH2P;WASH3P,-540.9077777777778,1.0,1.0,1.0
MAPRE3,INTS15,-541.0144444444445,1.0,1.0,1.0
MAPRE3,HMGXB4,-541.3622222222223,1.0,1.0,1.0
MAPRE3,NAE1,-541.4655555555555,1.0,1.0,1.0
MAPRE3,PYCR1,-541.9077777777778,1.0,1.0,1.0
MAPRE3,SLC15A4,-542.46,1.0,1.0,1.0
MAPRE3,DBF4,-544.2366666666667,1.0,1.0,1.0
MAPRE3,BCL7B,-545.6877777777777,1.0,1.0,1.0
MAPRE3,EMC3,-546.4622222222222,1.0,1.0,1.0
MAPRE3,CNNM1,-547.7933333333334,1.0,1.0,1.0
MAPRE3,DNAJC30,-548.0288888888889,1.0,1.0,1.0
MAPRE3,IGHA1,-550.1344444444444,1.0,1.0,1.0
MAPRE3,TRPV3,-551.0144444444445,1.0,1.0,1.0
MAPRE3,SORCS3,-555.57,1.0,1.0,1.0
MAPRE3,FKBP6,-556.6844444444445,1.0,1.0,1.0
MAPRE3,MOCS3,-557.4677777777778,1.0,1.0,1.0
MAPRE3,ASF1A,-558.4711111111111,1.0,1.0,1.0
MAPRE3,ELF1,-559.3511111111111,1.0,1.0,1.0
MAPRE3,HDAC10,-559.4666666666667,1.0,1.0,1.0
MAPRE3,ATP11A,-559.6855555555555,1.0,1.0,1.0
MAPRE3,PIF1,-562.1244444444444,1.0,1.0,1.0
MAPRE3,PRKCD,-563.2366666666667,1.0,1.0,1.0
MAPRE3,RUSC1,-563.2477777777777,1.0,1.0,1.0
MAPRE3,CENPI,-563.7977777777777,1.0,1.0,1.0
MAPRE3,SIRT7,-565.1311111111112,1.0,1.0,1.0
MAPRE3,DAG1,-566.3522222222223,1.0,1.0,1.0
MAPRE3,POLR2E,-566.46,1.0,1.0,1.0
MAPRE3,AKR1D1,-567.2422222222223,1.0,1.0,1.0
MAPRE3,AP5Z1,-567.3488888888888,1.0,1.0,1.0
MAPRE3,SLC43A3,-568.1266666666667,1.0,1.0,1.0
MAPRE3,PDE4C,-568.9077777777778,1.0,1.0,1.0
MAPRE3,NR4A3,-569.2377777777779,1.0,1.0,1.0
MAPRE3,BEST4,-569.4577777777778,1.0,1.0,1.0
MAPRE3,MTFR1,-569.8022222222222,1.0,1.0,1.0
MAPRE3,LZTR1,-570.3533333333334,1.0,1.0,1.0
MAPRE3,MRPS23,-570.4611111111111,1.0,1.0,1.0
MAPRE3,RIOK2,-571.4633333333334,1.0,1.0,1.0
MAPRE3,FST,-571.6822222222222,1.0,1.0,1.0
MAPRE3,PSMA6,-572.3511111111111,1.0,1.0,1.0
MAPRE3,SENP7,-573.4688888888888,1.0,1.0,1.0
MAPRE3,TMEM43,-574.9144444444444,1.0,1.0,1.0
MAPRE3,ZFHX2,-575.0144444444445,1.0,1.0,1.0
MAPRE3,GNA15,-575.5844444444444,1.0,1.0,1.0
MAPRE3,ARMCX2,-576.1334444444444,1.0,1.0,1.0
MAPRE3,LMAN1,-577.2366666666667,1.0,1.0,1.0
MAPRE3,CUEDC1,-578.2455555555556,1.0,1.0,1.0
MAPRE3,PSMG3,-578.911111111111,1.0,1.0,1.0
MAPRE3,SYN1,-580.6833333333333,1.0,1.0,1.0
MAPRE3,TULP4,-581.3611111111111,1.0,1.0,1.0
MAPRE3,ZBTB14,-582.57,1.0,1.0,1.0
MAPRE3,BSCL2,-582.7944444444444,1.0,1.0,1.0
MAPRE3,QPCTL,-583.7955555555556,1.0,1.0,1.0
MAPRE3,ZFYVE9,-584.3544444444444,1.0,1.0,1.0
MAPRE3,FECH,-584.9088888888889,1.0,1.0,1.0
MAPRE3,GLG1,-586.2422222222223,1.0,1.0,1.0
MAPRE3,TADA1,-586.7966666666666,1.0,1.0,1.0
MAPRE3,NFATC2,-586.9055555555556,1.0,1.0,1.0
MAPRE3,DOP1A,-587.2405555555556,1.0,1.0,1.0
MAPRE3,CHCHD3,-587.2444444444444,1.0,1.0,1.0
MAPRE3,GALK2,-588.9066666666666,1.0,1.0,1.0
MAPRE3,GMEB1,-590.9077777777778,1.0,1.0,1.0
MAPRE3,SELENOT,-591.6855555555555,1.0,1.0,1.0
MAPRE3,KRAS;NRAS,-594.5733333333333,1.0,1.0,1.0
MAPRE3,ATAD2B,-595.3511111111111,1.0,1.0,1.0
MAPRE3,HEPHL1,-596.3533333333334,1.0,1.0,1.0
MAPRE3,RPP25L,-598.8077777777778,1.0,1.0,1.0
MAPRE3,DAAM1,-599.1288888888889,1.0,1.0,1.0
MAPRE3,CYP11B2,-600.1377777777777,1.0,1.0,1.0
MAPRE3,cloSI,-601.4666666666667,1.0,1.0,1.0
MAPRE3,ME1,-603.8,1.0,1.0,1.0
MAPRE3,ZCCHC2,-604.8,1.0,1.0,1.0
MAPRE3,ABCA2,-605.2366666666667,1.0,1.0,1.0
MAPRE3,MEIS1,-606.24,1.0,1.0,1.0
MAPRE3,CENPK,-607.8,1.0,1.0,1.0
MAPRE3,WDR37,-608.2422222222223,1.0,1.0,1.0
MAPRE3,EGLN2,-609.6822222222222,1.0,1.0,1.0
MAPRE3,NR5A2,-609.6944444444445,1.0,1.0,1.0
MAPRE3,MAMDC2,-611.9055555555556,1.0,1.0,1.0
MAPRE3,POLR2C,-612.0244444444444,1.0,1.0,1.0
MAPRE3,MAPK9,-613.1277777777777,1.0,1.0,1.0
MAPRE3,HSD17B11,-614.0222222222224,1.0,1.0,1.0
MAPRE3,ATG13,-614.1322222222223,1.0,1.0,1.0
MAPRE3,PIEZO1,-618.7940000000001,1.0,1.0,1.0
MAPRE3,ZFP1,-620.3544444444444,1.0,1.0,1.0
MAPRE3,NME2,-621.4622222222222,1.0,1.0,1.0
MAPRE3,RAD23B,-622.0222222222222,1.0,1.0,1.0
MAPRE3,OTUD3,-623.1277777777777,1.0,1.0,1.0
MAPRE3,CDK18,-623.1355555555556,1.0,1.0,1.0
MAPRE3,E2F4,-624.0188888888889,1.0,1.0,1.0
MAPRE3,PDE11A,-624.0322222222222,1.0,1.0,1.0
MAPRE3,ZNF469,-625.24,1.0,1.0,1.0
MAPRE3,GUCY1B2,-630.6822222222222,1.0,1.0,1.0
MAPRE3,TSSK3,-631.1344444444444,1.0,1.0,1.0
MAPRE3,CCDC40,-632.8,1.0,1.0,1.0
MAPRE3,AK9,-632.9088888888889,1.0,1.0,1.0
MAPRE3,CDKN1A,-633.4644444444444,1.0,1.0,1.0
MAPRE3,CX3CR1,-633.8011111111111,1.0,1.0,1.0
MAPRE3,PLCE1,-634.0211111111112,1.0,1.0,1.0
MAPRE3,ZNF516,-634.1344444444444,1.0,1.0,1.0
MAPRE3,MAK16,-634.2477777777777,1.0,1.0,1.0
MAPRE3,KCTD14,-634.7933333333334,1.0,1.0,1.0
MAPRE3,ANO8,-634.9044444444445,1.0,1.0,1.0
MAPRE3,PDPR,-634.9100000000001,1.0,1.0,1.0
MAPRE3,KCTD16,-635.6822222222222,1.0,1.0,1.0
MAPRE3,GET4,-635.6877777777777,1.0,1.0,1.0
MAPRE3,SERPINA6,-640.9177777777778,1.0,1.0,1.0
MAPRE3,SAPCD2,-641.0166666666667,1.0,1.0,1.0
MAPRE3,GPAA1,-641.5733333333333,1.0,1.0,1.0
MAPRE3,MLXIP,-641.7944444444444,1.0,1.0,1.0
MAPRE3,LPAR2,-642.2533333333333,1.0,1.0,1.0
MAPRE3,PTRH1,-642.3566666666667,1.0,1.0,1.0
MAPRE3,CNOT11,-642.9077777777778,1.0,1.0,1.0
MAPRE3,ENOSF1,-643.2444444444445,1.0,1.0,1.0
MAPRE3,FRAS1,-644.1266666666666,1.0,1.0,1.0
MAPRE3,CWC15,-644.2388888888888,1.0,1.0,1.0
MAPRE3,AGT,-645.021111111111,1.0,1.0,1.0
MAPRE3,RNF2,-646.69,1.0,1.0,1.0
MAPRE3,ZSWIM9,-647.02,1.0,1.0,1.0
MAPRE3,RPS6KA2,-648.9177777777778,1.0,1.0,1.0
MAPRE3,EPB41L4B,-649.0333333333333,1.0,1.0,1.0
MAPRE3,SCLY,-649.4655555555556,1.0,1.0,1.0
MAPRE3,GPRASP1,-649.5744444444445,1.0,1.0,1.0
MAPRE3,ZNF121,-652.2422222222223,1.0,1.0,1.0
MAPRE3,LAPTM4A,-652.9155555555556,1.0,1.0,1.0
MAPRE3,HSD17B2,-655.91,1.0,1.0,1.0
MAPRE3,NAA40,-656.3544444444445,1.0,1.0,1.0
MAPRE3,CASP6,-657.3544444444445,1.0,1.0,1.0
MAPRE3,GNA13,-658.3544444444444,1.0,1.0,1.0
MAPRE3,PYROXD2,-658.3622222222223,1.0,1.0,1.0
MAPRE3,FER1L6,-658.4711111111111,1.0,1.0,1.0
MAPRE3,WDTC1,-659.6822222222222,1.0,1.0,1.0
MAPRE3,UTP11,-661.13,1.0,1.0,1.0
MAPRE3,DLG3,-662.4622222222223,1.0,1.0,1.0
MAPRE3,TPGS2,-662.6911111111111,1.0,1.0,1.0
MAPRE3,KCNH5,-662.9166666666666,1.0,1.0,1.0
MAPRE3,CHD2,-663.3566666666668,1.0,1.0,1.0
MAPRE3,GGCX,-664.5833333333334,1.0,1.0,1.0
MAPRE3,BRD2,-666.4699999999999,1.0,1.0,1.0
MAPRE3,MAP4K5,-667.2466666666667,1.0,1.0,1.0
MAPRE3,SCN4A,-667.9133333333334,1.0,1.0,1.0
MAPRE3,TTYH3,-668.02,1.0,1.0,1.0
MAPRE3,ACTMAP,-668.3577777777778,1.0,1.0,1.0
MAPRE3,DCLK2,-669.5766666666666,1.0,1.0,1.0
MAPRE3,GLUD2,-669.6833333333333,1.0,1.0,1.0
MAPRE3,DLX1,-670.1344444444444,1.0,1.0,1.0
MAPRE3,GORAB,-672.4741111111111,1.0,1.0,1.0
MAPRE3,CYP4V2,-673.92,1.0,1.0,1.0
MAPRE3,LRRC8B,-677.3577777777778,1.0,1.0,1.0
MAPRE3,ALDOB,-679.1277777777777,1.0,1.0,1.0
MAPRE3,ZNF205,-681.0188888888889,1.0,1.0,1.0
MAPRE3,ARIH1,-681.5811111111111,1.0,1.0,1.0
MAPRE3,THUMPD2,-684.4633333333334,1.0,1.0,1.0
MAPRE3,FOXP2,-686.3555555555555,1.0,1.0,1.0
MAPRE3,PAXX,-686.8044444444445,1.0,1.0,1.0
MAPRE3,E2F3,-689.3606666666667,1.0,1.0,1.0
MAPRE3,TMT1A,-690.1388888888889,1.0,1.0,1.0
MAPRE3,PRSS8,-690.7033333333334,1.0,1.0,1.0
MAPRE3,YBX3,-694.14,1.0,1.0,1.0
MAPRE3,KCTD20,-694.69,1.0,1.0,1.0
MAPRE3,DNAJC8,-694.9066666666666,1.0,1.0,1.0
MAPRE3,TBRG4,-701.5755555555556,1.0,1.0,1.0
MAPRE3,CMAS,-702.7044444444444,1.0,1.0,1.0
MAPRE3,DSG3,-704.6888888888889,1.0,1.0,1.0
MAPRE3,ZSCAN31,-707.1288888888889,1.0,1.0,1.0
MAPRE3,EPHA1,-707.3533333333334,1.0,1.0,1.0
MAPRE3,SLC9A5,-708.3633333333333,1.0,1.0,1.0
MAPRE3,GRB10,-709.2466666666666,1.0,1.0,1.0
MAPRE3,CPSF4,-709.8000000000001,1.0,1.0,1.0
MAPRE3,GAB3,-710.4622222222222,1.0,1.0,1.0
MAPRE3,TMTC1,-710.5722222222222,1.0,1.0,1.0
MAPRE3,AARS2,-711.2407777777777,1.0,1.0,1.0
MAPRE3,CARD11,-711.9122222222222,1.0,1.0,1.0
MAPRE3,CGN,-712.3566666666667,1.0,1.0,1.0
MAPRE3,ODR4,-712.5811111111111,1.0,1.0,1.0
MAPRE3,DOHH,-713.3604444444445,1.0,1.0,1.0
MAPRE3,IQCM,-714.911111111111,1.0,1.0,1.0
MAPRE3,MTX3,-715.2566666666667,1.0,1.0,1.0
MAPRE3,SERPINC1,-720.6877777777778,1.0,1.0,1.0
MAPRE3,SCRN3,-721.2433333333333,1.0,1.0,1.0
MAPRE3,KCTD10,-722.2488888888888,1.0,1.0,1.0
MAPRE3,EML5,-722.6888888888889,1.0,1.0,1.0
MAPRE3,ZNF407,-723.691111111111,1.0,1.0,1.0
MAPRE3,NUAK1,-726.7977777777778,1.0,1.0,1.0
MAPRE3,TIGD4,-726.9188888888889,1.0,1.0,1.0
MAPRE3,FAT1,-728.0244444444445,1.0,1.0,1.0
MAPRE3,ZNF430,-732.9111111111112,1.0,1.0,1.0
MAPRE3,TRMT2A,-734.0233333333333,1.0,1.0,1.0
MAPRE3,PTRH2,-734.039,1.0,1.0,1.0
MAPRE3,NEK10,-735.7966666666666,1.0,1.0,1.0
MAPRE3,AP1B1,-738.2455555555556,1.0,1.0,1.0
MAPRE3,CDK19,-740.1311111111112,1.0,1.0,1.0
MAPRE3,OPTN,-740.36,1.0,1.0,1.0
MAPRE3,SPC25,-740.9166666666666,1.0,1.0,1.0
MAPRE3,GAMT,-741.9188888888889,1.0,1.0,1.0
MAPRE3,HECA,-742.13,1.0,1.0,1.0
MAPRE3,AARSD1,-742.3572222222223,1.0,1.0,1.0
MAPRE3,ACAA1,-742.4688888888888,1.0,1.0,1.0
MAPRE3,PROM1,-744.8044444444445,1.0,1.0,1.0
MAPRE3,SAP18,-744.8122222222223,1.0,1.0,1.0
MAPRE3,PLBD1,-745.0288888888889,1.0,1.0,1.0
MAPRE3,CFAP43,-746.82,1.0,1.0,1.0
MAPRE3,SYVN1,-747.0333333333333,1.0,1.0,1.0
MAPRE3,ANKRD31,-747.2466666666666,1.0,1.0,1.0
MAPRE3,CBX2,-748.4766666666667,1.0,1.0,1.0
MAPRE3,PGGT1B,-748.5788888888889,1.0,1.0,1.0
MAPRE3,FBXO42,-750.8054444444446,1.0,1.0,1.0
MAPRE3,GTF3A,-751.3511111111112,1.0,1.0,1.0
MAPRE3,DSCAM,-752.0355555555556,1.0,1.0,1.0
MAPRE3,RFX6,-755.5955555555555,1.0,1.0,1.0
MAPRE3,EAPP,-756.0211111111112,1.0,1.0,1.0
MAPRE3,STK4,-756.1311111111112,1.0,1.0,1.0
MAPRE3,ZIM2,-761.7977777777778,1.0,1.0,1.0
MAPRE3,KDSR,-763.8011111111111,1.0,1.0,1.0
MAPRE3,LRRC19,-764.4844444444444,1.0,1.0,1.0
MAPRE3,DCUN1D1,-765.2577777777777,1.0,1.0,1.0
MAPRE3,FAM91A1,-766.9122222222222,1.0,1.0,1.0
MAPRE3,GAREM2,-767.5822222222222,1.0,1.0,1.0
MAPRE3,PTGR1,-767.6877777777777,1.0,1.0,1.0
MAPRE3,FICD,-768.6922222222222,1.0,1.0,1.0
MAPRE3,KCTD9,-770.1355555555556,1.0,1.0,1.0
MAPRE3,HPDL,-770.3544444444444,1.0,1.0,1.0
MAPRE3,TAF11,-771.1388888888889,1.0,1.0,1.0
MAPRE3,OSBPL5,-772.0188888888889,1.0,1.0,1.0
MAPRE3,ACAT2,-777.0288888888889,1.0,1.0,1.0
MAPRE3,ABCA9,-778.4711111111111,1.0,1.0,1.0
MAPRE3,TXNDC15,-778.8033333333333,1.0,1.0,1.0
MAPRE3,CCDC92B,-780.3522222222223,1.0,1.0,1.0
MAPRE3,PALB2,-780.9177777777778,1.0,1.0,1.0
MAPRE3,CSNK1G2,-781.1311111111112,1.0,1.0,1.0
MAPRE3,MKNK2,-781.4644444444444,1.0,1.0,1.0
MAPRE3,DDA1,-782.3611111111111,1.0,1.0,1.0
MAPRE3,FOXO1,-785.0255555555555,1.0,1.0,1.0
MAPRE3,NR2C1,-785.3688888888889,1.0,1.0,1.0
MAPRE3,SORBS3,-786.9088888888889,1.0,1.0,1.0
MAPRE3,SLC41A2,-788.1477777777777,1.0,1.0,1.0
MAPRE3,LGALS3BP,-788.4733333333334,1.0,1.0,1.0
MAPRE3,OR2AK2,-788.4822222222223,1.0,1.0,1.0
MAPRE3,DCHS1,-788.8,1.0,1.0,1.0
MAPRE3,LINGO2,-789.6988888888889,1.0,1.0,1.0
MAPRE3,ID3,-789.8044444444445,1.0,1.0,1.0
MAPRE3,MEST,-790.24,1.0,1.0,1.0
MAPRE3,RAD51AP1,-790.7977777777778,1.0,1.0,1.0
MAPRE3,MALT1,-791.0288888888889,1.0,1.0,1.0
MAPRE3,LMF2,-792.5899999999999,1.0,1.0,1.0
MAPRE3,GPAM,-794.1322222222223,1.0,1.0,1.0
MAPRE3,MIGA1,-794.5766666666666,1.0,1.0,1.0
MAPRE3,DNAJB6,-797.1388888888889,1.0,1.0,1.0
MAPRE3,MAX,-797.688888888889,1.0,1.0,1.0
MAPRE3,PPP1R3F,-798.7977777777778,1.0,1.0,1.0
MAPRE3,BICRAL,-799.3533333333334,1.0,1.0,1.0
MAPRE3,UBE2Q1,-799.4699999999999,1.0,1.0,1.0
MAPRE3,GATD3;GATD3B,-803.2477777777777,1.0,1.0,1.0
MAPRE3,BBS2,-806.9088888888889,1.0,1.0,1.0
MAPRE3,TBCEL,-807.1366666666668,1.0,1.0,1.0
MAPRE3,BORCS7,-807.5788888888889,1.0,1.0,1.0
MAPRE3,IQSEC1,-809.0300000000001,1.0,1.0,1.0
MAPRE3,C5orf67,-815.3544444444444,1.0,1.0,1.0
MAPRE3,LRRC3B,-816.8011111111111,1.0,1.0,1.0
MAPRE3,TCHP,-819.0188888888889,1.0,1.0,1.0
MAPRE3,TRUB1,-819.0344444444444,1.0,1.0,1.0
MAPRE3,NDUFV1,-822.4766666666667,1.0,1.0,1.0
MAPRE3,LARP6,-822.9172222222222,1.0,1.0,1.0
MAPRE3,FAM193B,-823.2488888888888,1.0,1.0,1.0
MAPRE3,EFHC1,-824.2666666666667,1.0,1.0,1.0
MAPRE3,FASTKD5,-825.3577777777778,1.0,1.0,1.0
MAPRE3,ATE1,-826.7988888888889,1.0,1.0,1.0
MAPRE3,RGPD8,-828.1344444444444,1.0,1.0,1.0
MAPRE3,MFSD10,-829.8044444444445,1.0,1.0,1.0
MAPRE3,HOXC10,-833.3611111111111,1.0,1.0,1.0
MAPRE3,CDC25B,-833.5822222222222,1.0,1.0,1.0
MAPRE3,CLVS1,-835.3555555555555,1.0,1.0,1.0
MAPRE3,ACTR5,-836.7044444444444,1.0,1.0,1.0
MAPRE3,RP2,-838.6955555555555,1.0,1.0,1.0
MAPRE3,EMC1,-839.9155555555556,1.0,1.0,1.0
MAPRE3,AAR2,-841.0255555555555,1.0,1.0,1.0
MAPRE3,ZNF503,-842.2522222222221,1.0,1.0,1.0
MAPRE3,DSEL,-842.5955555555555,1.0,1.0,1.0
MAPRE3,ENTR1,-846.1377777777777,1.0,1.0,1.0
MAPRE3,TRGV3,-846.2477777777777,1.0,1.0,1.0
MAPRE3,TSNAX,-846.2666666666667,1.0,1.0,1.0
MAPRE3,TOR4A,-848.4655555555556,1.0,1.0,1.0
MAPRE3,MEI4,-849.5844444444444,1.0,1.0,1.0
MAPRE3,SHPRH,-849.8044444444445,1.0,1.0,1.0
MAPRE3,HGH1,-854.4844444444444,1.0,1.0,1.0
MAPRE3,IL18RAP,-855.0444444444444,1.0,1.0,1.0
MAPRE3,ZNF24,-856.36,1.0,1.0,1.0
MAPRE3,DYNLRB1;DYNLRB2,-856.3622222222223,1.0,1.0,1.0
MAPRE3,GORASP2,-857.3655555555556,1.0,1.0,1.0
MAPRE3,JPH4,-858.0222222222222,1.0,1.0,1.0
MAPRE3,RBM34,-858.0322222222222,1.0,1.0,1.0
MAPRE3,VAMP3,-858.9255555555555,1.0,1.0,1.0
MAPRE3,NDUFS8,-859.1355555555555,1.0,1.0,1.0
MAPRE3,MTMR8,-860.9311111111111,1.0,1.0,1.0
MAPRE3,PYCR2,-861.3711111111111,1.0,1.0,1.0
MAPRE3,OIP5,-862.0404444444443,1.0,1.0,1.0
MAPRE3,DPF2,-864.1455555555556,1.0,1.0,1.0
MAPRE3,SREBF1,-864.7033333333334,1.0,1.0,1.0
MAPRE3,USP38,-865.58,1.0,1.0,1.0
MAPRE3,DPP9,-866.801111111111,1.0,1.0,1.0
MAPRE3,TRIM42,-868.0222222222222,1.0,1.0,1.0
MAPRE3,NDUFS2,-869.2544444444444,1.0,1.0,1.0
MAPRE3,SPIN1,-870.4666666666667,1.0,1.0,1.0
MAPRE3,KIFC2,-871.8088888888889,1.0,1.0,1.0
MAPRE3,TOMM20,-871.9222222222222,1.0,1.0,1.0
MAPRE3,POMP,-872.8155555555555,1.0,1.0,1.0
MAPRE3,CAPN14,-874.1411111111112,1.0,1.0,1.0
MAPRE3,PTGR3,-874.2433333333333,1.0,1.0,1.0
MAPRE3,TAF1B,-874.2588888888889,1.0,1.0,1.0
MAPRE3,S100A14,-874.3603333333334,1.0,1.0,1.0
MAPRE3,MVD,-874.5799999999999,1.0,1.0,1.0
MAPRE3,RAB5B,-874.59,1.0,1.0,1.0
MAPRE3,RBM12B,-876.9133333333333,1.0,1.0,1.0
MAPRE3,VPS28,-877.0233333333333,1.0,1.0,1.0
MAPRE3,LPIN3,-877.8022222222221,1.0,1.0,1.0
MAPRE3,SPATA31A1;SPATA31A3,-879.8011111111111,1.0,1.0,1.0
MAPRE3,PIM3,-880.2544444444444,1.0,1.0,1.0
MAPRE3,TBC1D24,-880.9155555555556,1.0,1.0,1.0
MAPRE3,PIGT,-881.3766666666667,1.0,1.0,1.0
MAPRE3,MRC1,-881.8111111111111,1.0,1.0,1.0
MAPRE3,TRUB2,-884.0222222222222,1.0,1.0,1.0
MAPRE3,GOLM2,-885.5822222222222,1.0,1.0,1.0
MAPRE3,C2CD2,-886.2544444444445,1.0,1.0,1.0
MAPRE3,ZBTB34,-891.5855555555555,1.0,1.0,1.0
MAPRE3,LGALS8,-892.6944444444445,1.0,1.0,1.0
MAPRE3,CPA4,-894.3544444444444,1.0,1.0,1.0
MAPRE3,REPS2,-894.4699999999999,1.0,1.0,1.0
MAPRE3,UBXN8,-895.3622222222223,1.0,1.0,1.0
MAPRE3,TMEM209,-896.0433333333333,1.0,1.0,1.0
MAPRE3,CALR,-896.7,1.0,1.0,1.0
MAPRE3,KALRN,-899.9211111111113,1.0,1.0,1.0
MAPRE3,CDK5RAP3,-900.0233333333333,1.0,1.0,1.0
MAPRE3,ARHGEF3,-901.9355555555557,1.0,1.0,1.0
MAPRE3,ADH1A;ADH1C,-903.5866666666666,1.0,1.0,1.0
MAPRE3,ETV3,-905.1433333333332,1.0,1.0,1.0
MAPRE3,SMARCD1,-906.138888888889,1.0,1.0,1.0
MAPRE3,PCIF1,-908.1366666666668,1.0,1.0,1.0
MAPRE3,CHAC1,-908.2455555555556,1.0,1.0,1.0
MAPRE3,CYP2D7,-909.0222222222222,1.0,1.0,1.0
MAPRE3,PLPP6,-909.3622222222224,1.0,1.0,1.0
MAPRE3,CAVIN2,-910.5933333333334,1.0,1.0,1.0
MAPRE3,ZNF639,-911.9199999999998,1.0,1.0,1.0
MAPRE3,CETN2,-916.4833333333332,1.0,1.0,1.0
MAPRE3,AMMECR1L,-917.707777777778,1.0,1.0,1.0
