Bait,Prey,log_fold_change,snr,mean_diff,median_diff,replicate_fold_change_sd,bait_cv,bait_control_sd_ratio,zero_or_neg_fc,nonzero_reps,reps_above_ctrl_med,single_rep_flag,composite_score,global_cv,predicted_probability,FDR,global_cv_flag
EIF4A2,ACADVL,-1.0130452792308795,0.7598327891981971,-621.4526666666667,-110.418,0.0974118313839147,0.1965972729057181,0.1493810542207109,0,3,1,0,0.0231840413235521,0.830141270202742,0.007700000000000004,1.0,
EIF4A2,ACAP2,-0.5741552804021303,5.037375627881896,-698.9600000000003,-874.1299999999999,0.0762855123760277,0.1135759805516998,0.5721248763439213,0,3,0,0,0.0533588525535028,0.3745577080876342,0.005800000000000002,1.0,
EIF4A2,ACAT1,-1.6030022319608448,3.1861548538923725,-974.9299999999998,-779.823,0.2380363664134665,0.7231164813227798,2.303961086896148,0,2,0,0,-0.0453065389597742,0.4595265705600749,0.034699999999999995,1.0,
EIF4A2,ACLY,-0.3319900556346615,8.834674069419295,-3086.0666666666657,-2422.8999999999996,0.0429350871232427,0.0540451566791046,0.4774713442905888,0,3,0,0,0.0390131512644437,0.1155952676853631,0.003200000000000001,1.0,likely background
EIF4A2,ACOT7,-5.5365468248122705,0.0,-643.5210000000001,-730.316,0.0,0.0,0.0,0,0,0,0,-0.4187026259923697,1.5321232307535173,0.0,1.0,
EIF4A2,ACOT9,0.9287120630877184,16.319794289526165,704.8566666666665,671.7209999999999,0.4885428334488972,0.2566461419268976,4.188412241447505,1,3,3,0,0.2288393522424741,0.3616689649920561,0.5034000000000002,0.7341628959276018,
EIF4A2,ACP1,-0.8396173242029449,1.612810158823857,-714.6706666666666,-971.172,0.441571555669167,1.4142135623730947,4.5617160002836075,0,1,1,1,0.0263684161187452,1.0070431945195264,0.06309999999999998,1.0,
EIF4A2,ACSL1,-5.5365468248122705,0.0,-475.401,-441.485,0.0,0.0,0.0,0,0,0,0,-0.413373197826999,1.1568150908303256,0.0,1.0,
EIF4A2,ACSL3,-0.1409647348071024,4.979041611421891,-178.363333333333,-194.16999999999985,0.0991368815053668,0.1093137154336833,0.5442775378434409,0,3,0,0,0.108076500889401,0.1597931606627034,0.007800000000000004,1.0,likely background
EIF4A2,ACSL4,-5.5365468248122705,0.0,-17.563266666666667,0.0,0.0,0.0,0.0,0,0,0,0,-0.4040108993946751,2.8284271247461903,0.0,1.0,
EIF4A2,ACTA1,0.1333892112609697,17.896380077407976,1005.0966666666664,1116.2000000000007,0.0649299262568865,0.0591963208407201,1.0593998569497147,1,3,3,0,0.1612831258047984,0.5108213300399559,0.36690000000000017,1.0,
EIF4A2,ACTB;ACTG1,0.1441881298285947,89.22769353214697,6755.799999999996,6139.0999999999985,0.0684349681966713,0.0619265730901756,5.525565285186289,1,3,3,0,0.2734944989161367,0.4862113267623304,0.6983,0.08823529411764706,
EIF4A2,ACTBL2,0.1736008718898134,32.51613438895431,4029.06666666667,3362.9000000000015,0.0770694454469343,0.0683324535652911,2.2219072432559877,1,3,3,0,0.2172573790782487,0.5272361368072245,0.6153,0.2673076923076923,
EIF4A2,ACTL6A,-5.5365468248122705,0.0,-424.5326666666666,-401.981,0.0,0.0,0.0,0,0,0,0,-0.4124755138246147,2.027778594875606,0.0,1.0,
EIF4A2,ACTN1,-0.9856667339246612,0.4880016786947531,-668.4490000000002,-904.239,0.3606346587517195,1.4142135623730951,1.3802771849419149,0,1,0,1,0.0136620797688793,0.8494720828898514,0.0326,1.0,
EIF4A2,ACTN4,0.0306604051175891,17.198843058502405,160.41333333333387,738.9400000000005,0.088060439531876,0.0862095541038125,1.4827045911749432,1,3,2,0,0.1407021050224168,0.0913210118332192,0.2086,1.0,likely background
EIF4A2,ACTR10,-0.9813483675752074,4.366221173743795,-426.0083333333334,-226.92500000000007,0.3583065651659542,0.7074221192539984,3.088761435861516,0,2,0,0,0.0257285459351508,0.5603317558460552,0.048199999999999965,1.0,
EIF4A2,ACTR1A,-0.3160488766818324,11.73442641530164,-938.373333333333,-524.8800000000001,0.0815764802201325,0.1015571632680257,1.1917150593154229,0,3,0,0,0.0819295608198932,0.1313620255304416,0.009400000000000006,1.0,likely background
EIF4A2,ACTR1B,-0.9177876332062432,0.9478633719637632,-494.25200000000007,-54.34800000000007,0.417201259245279,0.788198170853328,0.7471041760007059,0,2,1,0,0.0339022498812489,0.6524320599205058,0.02819999999999999,1.0,
EIF4A2,ACTR2,0.0303148605857892,5.425280453331555,39.89666666666653,614.6600000000001,0.3230630043358996,0.316348513298016,1.716279405636224,1,3,2,0,0.137856209765697,0.3882476602687997,0.22260000000000002,1.0,
EIF4A2,ACTR3,-0.9294786705234144,6.215461124897997,-461.066,-349.927,0.147982349498303,0.2818507209448949,1.751832199057468,0,3,0,0,0.028675160406134,0.3963522476820493,0.033099999999999984,1.0,
EIF4A2,ADD1,-0.0903671554368435,2.7438302182142307,-74.92166666666662,162.61400000000003,0.1496742522317134,0.1593510557710244,0.4372322421288782,0,3,2,0,0.1188229677094017,0.2897233431291051,0.033699999999999994,1.0,
EIF4A2,ADD2,1.5714293179524994,66.09033965018035,137.56806666666668,0.0,12.491345699681233,1.414213562373095,186.9317093502587,1,1,1,1,0.2777904687490793,1.9489345355687793,0.5960000000000002,0.31466227347611203,
EIF4A2,ADD3,-1.4459680303192035,1.0136469739307152,-732.7763333333332,-448.29,0.2792699355864674,0.7608792964118141,0.7712629963343671,0,2,0,0,-0.0239197099646237,0.5416147035616761,0.0263,1.0,
EIF4A2,ADGRE5,0.5177414081428164,15.33744516095701,18.43773333333333,0.0,2.8988401431962427,1.4142135623730951,43.38084591755801,1,1,1,1,0.1753449601397267,2.82842712474619,0.5019,0.7441340782122905,
EIF4A2,ADH1,-5.5365468248122705,0.0,-17.563266666666667,0.0,0.0,0.0,0.0,0,0,0,0,-0.4040108993946751,2.82842712474619,0.0,1.0,
EIF4A2,ADISSP,-5.5365468248122705,0.0,-129.113,0.0,0.0,0.0,0.0,0,0,0,0,-0.4046862887141421,2.8284271247461903,0.0,1.0,
EIF4A2,ADRM1,-0.2158472723899371,7.069807681855894,-190.6186666666663,-6.129999999999882,0.1010062915819878,0.1173086329345125,0.8293494742684303,0,3,1,0,0.103690354756121,0.1279966753074139,0.009700000000000005,1.0,likely background
EIF4A2,ADSL,-1.6520553804313485,1.6948933484940625,-503.1710000000001,-554.487,0.1431646023451243,1.4142135623730951,4.793882320432504,0,1,0,1,-0.0438052905534841,1.0317708045447551,0.062099999999999975,1.0,
EIF4A2,AFDN,-0.9241894912239044,0.0981797338381782,-226.84133333333335,0.0,0.3927189353527129,1.4142135623730951,0.2776942222882647,0,1,1,1,0.0357040706879839,1.2189859810611854,0.03139999999999999,1.0,
EIF4A2,AFF4,-0.9970572888281596,0.6824592882507214,-230.1846666666666,-257.50600000000003,0.3567468606998333,0.7120540807608019,0.4859479211520385,0,2,0,0,0.0248844437744184,0.8578021315099316,0.0295,1.0,
EIF4A2,AFG3L2,-5.5365468248122705,0.0,-17.563266666666667,0.0,0.0,0.0,0.0,0,0,0,0,-0.4040108993946751,2.82842712474619,0.0,1.0,
EIF4A2,AGAP3,-5.5365468248122705,0.0,-134.26033333333334,0.0,0.0,0.0,0.0,0,0,0,0,-0.404717453772571,1.96905220156049,0.0,1.0,
EIF4A2,AGPAT1,-0.4943956814526204,9.299627567333513,-556.5299999999997,-545.31,0.1151860563352625,0.1622684012772133,1.5090356978247093,0,3,0,0,0.0668378983599568,0.3035082657683129,0.02370000000000001,1.0,
EIF4A2,AHCY,-1.0977180662846897,5.293614080067082,-1556.0566666666664,-1610.42,0.0362893201168004,0.0776665816948189,0.4111369104103736,0,3,0,0,-0.0128735505665888,0.3063427348710425,0.0005,1.0,
EIF4A2,AHCYL1,-5.5365468248122705,0.0,-73.82966666666667,0.0,0.0,0.0,0.0,0,0,0,0,-0.4043515700934683,1.5280583588452448,0.0,1.0,
EIF4A2,AHNAK,1.8042927215470976,2.469619176868088,361.58866666666665,514.163,0.1658733702874492,0.0474932273150175,0.1172901849485225,1,3,3,0,0.3078537303978141,0.7185749703280472,0.47650000000000015,0.9092702169625246,
EIF4A2,AHSG,-0.1199528956466563,21.629936635520135,-323.9399999999996,-382.27,0.0185014232207877,0.0201057036491084,0.4348850959427617,0,3,0,0,0.1067185680148859,0.0636988107609916,0.0009,1.0,likely background
EIF4A2,AIFM1,-5.5365468248122705,0.0,-223.57766666666663,0.0,0.0,0.0,0.0,0,0,0,0,-0.405258234742404,1.1368285791485655,0.0,1.0,
EIF4A2,AIMP1,-0.0749553701470777,17.45077233444151,-55.02599999999984,-27.860000000000127,0.3015842294097834,0.3176705952271176,5.543597234654951,0,3,1,0,0.1178584106591996,0.1959662121216195,0.07339999999999995,1.0,likely background
EIF4A2,AIMP2,0.5348196972060965,7.356830684987605,295.067,53.379999999999995,0.5592092184250586,0.3859939952720965,2.83969246863872,1,3,3,0,0.1792949603668464,0.3797292379419621,0.44830000000000003,1.0,
EIF4A2,AIP,-5.5365468248122705,0.0,-144.78900000000002,0.0,0.0,0.0,0.0,0,0,0,0,-0.4047812006664668,2.82842712474619,0.0,1.0,
EIF4A2,AKAP12,-0.6498446808115695,5.208567483260104,-436.8893333333332,-379.8309999999999,0.1400974336933897,0.2198162200691516,1.1449276161453306,0,3,0,0,0.0550910123728011,0.2587273919863944,0.029699999999999994,1.0,
EIF4A2,AKAP5,10.975199916116653,30125.76823319067,35338.97006666667,35433.6,181.7003841347749,0.0902591967913941,2719.1276434514866,1,3,3,0,2.501019930101129,1.4228282284999418,0.9979999999999998,0.0,
EIF4A2,AKAP7,-5.5365468248122705,0.0,-17.563266666666667,0.0,0.0,0.0,0.0,0,0,0,0,-0.4040108993946751,2.8284271247461903,0.0,1.0,
EIF4A2,AKAP8L,-5.5365468248122705,0.0,-210.88,0.0,0.0,0.0,0.0,0,0,0,0,-0.4051813554151967,2.8284271247461903,0.0,1.0,
EIF4A2,AKIRIN2,-5.5365468248122705,0.0,-56.36766666666667,0.0,0.0,0.0,0.0,0,0,0,0,-0.4042458446206759,2.82842712474619,0.0,1.0,
EIF4A2,AKT2,-0.3265798306973024,0.2248161605900122,-54.38833333333335,0.0,0.8992646423600485,1.4142135623730951,0.635876126694086,0,1,1,1,0.0938871684993482,1.9294950871773824,0.05509999999999998,1.0,
EIF4A2,AKTIP,-5.5365468248122705,0.0,-112.56333333333332,0.0,0.0,0.0,0.0,0,0,0,0,-0.4045860870572362,1.8831663106117948,0.0,1.0,
EIF4A2,ALB,0.2110459701298843,21.987677837663984,5467.833333333336,6864.799999999996,0.054016091821006,0.0466654806435527,1.0260655545301824,1,3,3,0,0.2816193860760178,0.0742803991030748,0.6784999999999997,0.12802768166089964,likely background
EIF4A2,ALDH16A1,-0.7754644159705878,21.092452335234633,-436.78566666666666,-430.626,0.0764959872135909,0.1309435580587532,2.7619207569602815,0,3,0,0,0.0426306734420397,0.2766575202089469,0.024399999999999998,1.0,
