"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Protein"	"Bait"
16.6750258563723	6.46032748810459	41.9995008328086	2.42817464997602e-14	1.26430103376907e-12	9.6027253548886	"CSNK1G3"	"EGFR"
16.0930558776335	6.06529012179907	41.8433801972053	2.53788625828316e-14	1.30871961568967e-12	9.59952388046521	"PDZD8"	"EGFR"
14.7420229654955	5.91963662689801	41.7830392024366	2.58171887505706e-14	1.3186436501839e-12	9.59827739245668	"PIGK"	"EGFR"
16.0302415857947	6.75622488797252	41.4673116036329	2.82484673138166e-14	1.41210030644368e-12	9.59167113692986	"RAB27A"	"EGFR"
16.0877265039004	3.21754530078007	41.462150925089	2.82902118754674e-14	1.41210030644368e-12	9.59156196836087	"ARPC3"	"EGFR"
17.3002332317328	6.76724210867668	41.4207962835678	2.86271514761951e-14	1.41210030644368e-12	9.59068576184427	"MARVELD2"	"EGFR"
16.440788032125	6.78961842386352	41.4119055653638	2.87001553985383e-14	1.41210030644368e-12	9.59049706444234	"SPTLC1"	"EGFR"
16.7327161470197	6.78923019699058	41.3195299547894	2.94707220190213e-14	1.43683165625465e-12	9.58852965757871	"NKD2"	"EGFR"
17.1674598474733	6.50369533148409	41.2622373441765	2.99598784079774e-14	1.44131808582746e-12	9.58730316489836	"RHOBTB3"	"EGFR"
15.6811290543151	6.60953479336558	41.2195022645779	3.03304696700665e-14	1.44131808582746e-12	9.58638516393104	"SLC6A15"	"EGFR"
14.4549868278303	5.83076960887202	41.2150916657126	3.03689993843936e-14	1.44131808582746e-12	9.58629026529644	"NKIRAS2"	"EGFR"
15.4620699520949	3.09241399041898	40.9168220372633	3.31017901628291e-14	1.55723597055485e-12	9.57980526903184	"FARP2"	"EGFR"
16.1273043567842	3.22546087135683	40.8217758616662	3.4027699035369e-14	1.58687434718856e-12	9.57771051648	"NUMBL"	"EGFR"
17.183727728025	6.31548645695348	40.7309486254503	3.493877012375e-14	1.6153157256351e-12	9.57569579894187	"CUL7"	"EGFR"
17.4161615344933	6.91866882507773	40.6933398854721	3.53237222422055e-14	1.61915489217905e-12	9.57485783718649	"CACHD1"	"EGFR"
17.5194508512267	7.12963546906518	40.5764217077095	3.65500981638875e-14	1.66051817485882e-12	9.5722387236673	"TMX1"	"EGFR"
15.6253095364586	6.73145083787846	40.548907009215	3.68453594645161e-14	1.66051817485882e-12	9.57161925118043	"APP"	"EGFR"
15.8722779088131	6.2017326934967	40.2482352662001	4.02457492536587e-14	1.79864961039476e-12	9.56477160357495	"EPHB4"	"EGFR"
15.9775931728931	6.25917210544523	39.9987290604421	4.33259868522788e-14	1.92030799577497e-12	9.55897841407036	"C19orf25"	"EGFR"
15.3926567067284	6.2498945750386	39.9674066935098	4.37303694404395e-14	1.92234402712358e-12	9.55824392331033	"JAG2"	"EGFR"
14.4678260653876	6.00689590760373	39.7006596246731	4.73445670533195e-14	2.06430010656059e-12	9.5519224075801	"RAB36"	"EGFR"
16.0353759225	7.0260215568205	39.1282030128443	5.62418151566615e-14	2.42651027031752e-12	9.53794340330111	"SLC12A6"	"EGFR"
15.9842689899029	7.06519858355523	39.0865877566234	5.69558290774941e-14	2.42651027031752e-12	9.53690462590899	"STX7"	"EGFR"
