Protein	EIF4A2_1	EIF4A2_2	EIF4A2_3	MEPCE_1	MEPCE_2	MEPCE_3	GFP_1	GFP_2	GFP_3
MYCBP	2104.78	2062.35	2439.04	3129.35	3103.42	3322.14	2956.36	3431.67	3243.13
TBCB	0	0	0	0	0	0	312.955	0	529.73
PSMB7	4196.78	4418.11	4459.93	8053.05	7795.78	8919.95	5842.4	6270.03	6895.89
CDC5L	647.98	328.339	0	476.047	710.875	755.532	434.937	480.666	378.017
PSMD1	4294.85	4889.06	4457.45	4784.14	4862.47	5277.52	5571.77	5071.56	5612.73
PFDN5	0	0	0	0	0	393.866	237.538	575.681	291.173
PARK7	1020.16	254.944	0	0	0	608.029	963.647	186.5	1194.21
VAT1	796.009	373.311	985.486	0	1139.06	0	1333.65	1440	1191.94
NUP88	753.059	849.711	1327.79	779.877	523.316	937.154	554.72	663.02	840.302
PIK3R4	0	469.91	499.28	683.167	769.316	896.327	728.422	1120.96	811.477
POP1	0	0	356.191	963.605	848.398	880.054	421.314	531.38	391.821
SCAF11	1268.32	1276.62	1454.09	1376.17	1501.09	1534.63	979.907	977.667	1113.74
EIF3C	37318.7	39030.9	35870.5	7589.17	8932.27	8862.57	6672.79	6879.83	6538.66
DNAJC7	652.794	814.904	558.176	1653.04	1937.35	901.27	2015.16	2208.08	2081.68
PHB2	0	0	0	1421.98	0	308.741	0	0	0
COPS8	1651	721.809	1764.67	2832.98	2297.86	2922.07	2784.14	2825.22	2890
PKMYT1	0	266.564	0	235.432	583.258	0	305.454	0	0
OSMR	1780.28	2069.91	1949.18	0	0	0	0	0	0
ATXN2	556.006	827.734	790.398	0	443.914	0	0	0	0
MTR	0	0	0	0	0	0	0	494.33	0
HSD17B10	2578.36	3543.36	3121.34	3552.5	3569.35	4026.88	3300.97	3681.54	3418.78
SMAD1;SMAD5	0	0	0	242.251	0	0	0	0	0
HNRNPAB	1109.55	1131.52	1145.74	1567.69	1520.57	1538.17	690.518	546.718	585.029
NAP1L4	0	0	0	1441.8	0	1670.55	376.586	1487.79	1429.45
PIP5K1A	5257.68	4421.83	5124.1	4680.68	4850.84	5455.91	4419.85	4947.73	4914.25
TXN2	4997.99	3671.71	3395.9	3555.6	3878.86	3658.48	3231.76	3149.03	3207.57
TM9SF2	1357.72	0	0	0	0	0	1616.8	0	1258.26
CPNE1	369.513	0	388.989	330.44	559.559	680.475	443.836	546.786	739.866
CCT7	27512.8	28320.9	26045.1	35656.6	36990.1	37767.9	36126.5	32282.6	35066.1
HAUS7	0	441.074	436.66	477.283	354.022	482.734	0	611.507	0
PRMT1	7777.48	8574.72	10180.9	7384.4	7653.47	8543.01	13191.6	13078.4	13111.6
AGPAT1	1284.23	1138.02	1662.37	3086.75	2302.81	2766.78	1800.24	1829.54	2124.43
PKP2	546.815	506.865	582.13	959.38	997.485	1005.4	914.445	1046.33	1049.31
VRK1	560.947	550.914	767.933	885.707	773.096	475.095	655.298	660.265	517.492
NIPSNAP1	411.914	385.972	711.604	562.469	779.983	480.564	957.541	720.001	954.705
NCAPG	3346.09	3920.02	4387.13	4672.16	4508.48	4218.82	4264.34	4420.58	3975.84
ARPC5L	0	257.024	449.583	471.823	476.982	0	0	670.357	426.798
SPIN2B	0	0	0	0	0	0	1644.94	228.786	0
DDX50	1758.91	1899.41	2032.92	1052.59	162.904	424.576	0	0	0
MRPL34	1241.42	1718.6	1509.75	1621.17	1742.51	1863.38	1150.05	1484	1244.81
ELAC2	406.717	503.816	389.388	749.936	788.243	677.912	542.556	427.971	0
TRIR	2443.01	2756.27	2595.88	3420.21	3778.54	3383.62	3556.83	4649.19	4472.25
GRWD1	0	0	0	503.149	616.199	1191.76	0	0	0
CMSS1	0	0	0	764.098	640.545	1220.32	0	0	0
WDR77	247446	258488	266184	297793	288260	310500	292731	295461	309200
MRPL57	0	0	0	0	588.096	0	0	0	0
TUBA1C	130349	179304	174737	228459	265377	276837	234301	258193	237967
APOL2	0	0	0	212.06	0	0	0	302.298	242.601
MYBBP1A	2947.38	1259.03	1159.31	1993.93	1751.85	1799.5	255.563	0	145.372
CORO1B	0	0	0	1216.14	1460.77	1394.79	0	0	0
TXNDC17	942.728	869.332	1008.69	889.185	1046.87	1119.43	1190.7	1014.76	1011.82
MRPL45	0	0	531.872	884.126	0	1038.78	661.79	706.812	741.884
C7orf50	0	0	0	0	1574.86	895.511	0	0	0
SDF4	0	0	0	1006.95	501.091	710.522	0	0	0
PDCD2L	233.835	0	804.973	0	0	0	743.65	0	811.454
PAAF1	2673.6	2804.17	1418.26	1513.01	1738.34	1658.21	1708.39	1585.93	1337.22
PYM1	0	0	0	513.302	386.436	0	0	0	0
GPATCH1	3167.86	4091.15	3948.18	4469.44	4745.43	4567.34	5396.17	5919.77	6514.91
RIOK1	13757.1	11902.9	13444.6	13881.2	16468.7	16748.7	17955.2	18039.7	17680.7
UQCC2	0	402.858	0	856.223	743.188	911.182	0	861.381	427.132
WDR83	2629.16	2454.37	2767.54	2857.36	3106.57	2769.53	3839.81	4150.99	4076.45
NTPCR	3265.42	3354.56	3766.76	4048.55	4614.29	4498.28	3306.83	3451.05	3296.8
TACO1	977.245	1084.52	967.484	1316.39	1284.54	1623.7	816.256	863.68	730.267
TUBGCP2	541.76	511.973	1294.61	1910.03	1795.63	1587.46	1760.99	1829.83	1863.72
ESYT1	1571.79	1937.68	1805.57	2546.01	2555.3	2341.54	2607.29	2358.45	2409.37
YIPF4	659.493	0	0	0	521.975	616.486	520.261	0	0
MTG1	0	0	0	0	624.32	0	0	0	0
ALG1	353.856	482.578	451.32	679.567	727.38	923.042	753.52	454.924	550.96
LIMD2	288.956	0	407.243	598.023	561.637	652.329	0	0	0
HAUS8	0	342.577	853.957	0	933.68	491.047	987.413	944.175	958.247
INPP5K	0	0	0	0	0	139.305	0	182.998	0
COPS4	1368.97	1271.7	1403.44	2249.73	2199.96	2451.16	1803.66	2365.04	2107.53
WAC	0	0	0	0	316.362	660.426	0	498.108	0
DIDO1	985.795	1061.02	877.888	0	941.741	0	617.405	625.681	710.238
MTA3	0	0	0	0	0	54.1633	650.367	592.818	0
RBM42	1055.04	809.76	993.797	1784.12	1529.82	1546.01	894.29	1019.84	967.099
MCMBP	0	0	0	0	0	0	0	0	275.963
DCUN1D5	384.141	558.887	538.113	919.338	948.286	503.148	506.927	471.47	736.599
ANP32E	886.919	988.912	1231.91	314.516	575.072	270.996	673.317	776.493	499.349
PI4K2A	895.744	497.972	0	643.014	398.202	0	0	0	0
TMEM43	0	0	0	272.654	363.069	290.934	351.27	0	219.229
TBCD	255.747	120.907	0	0	323.585	0	0	346.732	0
NDC1	514.814	0	761.261	793.513	940.417	797.494	253.223	686.135	706.239
HGH1	0	0	0	0	0	0	876.313	478.104	0
LMF2	0	0	713.415	987.282	1171.91	983.664	0	1044.35	0
NDUFAF3	567.367	0	762.816	0	2498.05	2229.73	888.883	932.056	1009.71
MMTAG2	10363.9	10661.3	11447.5	15654.5	16081	16221.8	13007.6	12152.7	12307.5
SPINDOC	2095.29	2575.21	2585.19	4090.83	3980.3	4068.75	3970.09	3058.26	3159.03
ISCA1	0	597.959	0	718.797	0	0	0	221.829	0
TUBB6	99146.9	101243	116466	145644	154649	169047	130371	132006	135400
POLR3C	613.14	922.82	706.761	1110.55	1087.85	3246.37	1194.37	1315.51	1222.4
HNRNPUL1	2304.62	2525.98	2759.93	11868.6	11470.3	12075.1	2179.82	910.359	2360.41
PDCD10	0	558.582	0	523.002	0	0	0	0	0
DDX23	1192.68	1217.57	1548.02	2384.61	2806.09	2378.14	1590.52	1987.08	1695.83
WDR18	0	0	0	577.07	372.989	664.496	0	0	0
KATNB1	0	0	0	0	0	0	0	742.871	322.739
TUBB2B	1469.29	1194.48	1557.25	1968.09	1754.02	2062.86	1748.29	2427.01	2295.42
MLST8	0	0	0	0	0	289.113	0	263.743	0
TMEM109	3415.45	3686.47	3425.45	3544.75	4326.49	4385.04	5347.4	5376.51	5227.98
PBDC1	754.362	939.488	851.218	1107.44	1053.85	1166.36	1645.14	1582.7	1421.31
NOC4L	331.002	897.93	449.267	1063.5	1159.45	1405.88	408.537	938.723	521.945
UTP14A	304.187	586.615	517.859	632.092	854.83	586.962	0	0	0
TMED9	560.592	789.279	0	696.787	0	811.645	1002.46	969.8	603.437
GNL3	769.777	917.159	615.83	1373.04	1563.72	1618.59	0	477.822	0
RIOK2	0	678.689	589.939	1031.19	928.567	894.954	741.417	778.451	702.566
NUP85	0	874.812	311.214	757.814	347.743	663.739	687.191	769.844	537.982
DDA1	0	0	0	0	0	0	0	0	246.672
HIRIP3	0	0	0	0	0	0	530.579	614.76	0
TARS2	0	0	0	175.218	0	325.975	0	492.136	588.042
RTL8A	0	522.261	631.198	890.683	716.339	701.867	483.839	507.145	529.249
RBM4;RBM4B	627.007	0	764.686	972.951	1019.98	1021.71	978.664	0	0
SCNM1	1081.32	1121.57	1119.56	941.563	1195.71	1017.89	1093.16	1111.95	1129.59
RPAP1	471.508	490.421	0	745.814	756.357	4555.91	773.121	866.217	853.175
SF3B5	0	0	0	0	214.904	0	1283.2	1060.46	1092.42
CHID1	563.597	0	635.39	0	914.049	950.668	997.818	1004.19	844.224
LSM14B	1997.6	2580.96	2293.37	2860.89	2244.97	2250.32	2000.64	1586.26	1413.45
SALL3	0	0	0	130.116	280.106	229.336	0	0	0
OSBPL11	0	0	0	0	250.944	0	870.37	0	0
BCL2L13	0	0	0	0	0	0	632.417	0	0
SRRT	0	0	0	1075.36	445.543	938.897	558.501	0	1009.21
AP1M1	0	358.739	0	0	0	452.33	955.686	1189.41	860.163
NUSAP1	1072.24	938.337	904.322	0	1044.49	0	0	0	707.766
HDHD5	362.998	0	240.904	0	457.015	284.574	451.802	0	472.444
FANCD2	1191.43	1122.82	1257.1	2289.64	2406.83	2235.29	1303.72	1417.35	1402.37
RTF2	0	0	75.1483	0	617.605	0	0	0	205.597
EIF2A	0	0	0	399.829	0	361.198	0	0	0
POLDIP3	2437.29	2536.95	2505.25	3884.84	3539.38	3786.61	2450.56	2498.07	2903.91
MRPL4	0	0	0	0	0	883.127	0	0	0
PARD6B	0	0	0	0	0	0	0	386.115	0
YTHDF1	0	485.196	0	3473.96	3318.45	3440.17	0	0	0
MRPS26	804.188	785.17	944.274	1963.57	1947.7	2110.67	1302.77	1560.55	1699.57
CEP41	0	0	0	0	0	448.672	665.224	767.277	714.493
NUF2	0	0	0	0	0	0	0	206.296	300.296
MRPL37	0	0	0	0	1037.11	1051.41	351.97	0	0
GTPBP4	544.723	0	0	1003.29	999.758	2014.8	0	0	0
ASPSCR1	504.381	0	534.364	1016.39	1100.55	1114.06	973.089	1133.77	925.514
OSBPL8	0	0	0	844.809	5333.49	555.846	0	0	0
WDR11	0	0	670.837	1050.14	794.864	685.299	701.085	625.414	423.332
UPF3B	1041.26	647.197	673.415	1087.38	1192.31	1127.26	528.652	873.611	664.986
TBL1XR1	0	0	357.399	807.159	956.18	744.694	0	0	516.217
EDEM3	0	0	0	0	353.772	1398.04	0	0	433.235
UCK2	783.274	572.003	682.157	854.492	776.515	698.968	892.211	756.436	724.095
API5	1315.76	1102.96	1725.97	2017.21	1793.88	2267.05	1936.44	1830	2053.64
DPY30	199.944	0	159.878	0	551.282	100.885	810.917	106.472	626.639
INO80B	0	0	0	0	1014.21	0	0	0	0
AMBRA1	0	0	0	0	0	0	0	215.804	0
UBE2O	713.497	614.495	793.676	685.274	970.395	1107.84	835.811	1126.38	1164.42
XPO4	0	183.296	378.235	528.193	408.182	410.072	591.108	888.855	961.477
LNPK	0	0	0	671.618	621.518	732.339	342.693	365.102	0
WDR33	3499.98	2800.15	3451.59	3456.23	3578.67	4186.86	2398.07	3393.89	3543.64
YIPF3	0	0	914.63	1180.59	974.588	1069.96	0	715.729	830.453
ADISSP	0	0	0	0	0	0	0	0	387.339
COMMD5	331.397	0	0	726.496	644.616	545.682	559.418	584.87	503.548
SKIC8	788.16	880.42	1199.23	1752.59	1830.98	1887.36	1283.72	1467.21	1608.55
SLIRP	2092.51	2490.22	2187.5	4580.92	3941.92	4421.56	3030.31	3324.33	3342.3
EGLN1	329.588	436.984	70.5421	631.702	442.488	436.566	226.542	0	418.376
NAA50	0	0	0	0	0	0	0	645.509	603.76
MKRN2	0	0	0	534.047	0	0	0	0	0
NAT10	1268.75	1640.79	2023.67	1039.21	1525.2	1406.66	1313.55	1232.79	1211.42
COMMD4	520.858	428.577	480.189	801.489	679.189	956.634	769.483	515.571	836.295
KLC2	1496.99	1548.06	1692.22	2437.55	2543	2763.67	2377.48	2851.2	2702.37
XRN2	12732.9	13485.5	14720.7	22456.3	22669	26276.5	25080.1	26399.2	27320
NSRP1	3867.84	4809.78	7445.63	5199.13	5647.15	4966.61	4271.59	4784.81	4839.46
RACGAP1	514.836	0	0	459.963	0	0	0	384.644	577.282
CSTF2T	0	0	415.153	0	0	0	846.362	575.064	0
DDX47	781.29	701.815	646.734	1259.3	1118.17	1181.43	1250.8	1126.44	1231.55
RAB1B	3191.27	2038.11	2096.73	2533.33	1972.4	1627.84	1658.63	2067.19	2396.53
CCDC8	0	0	0	0	2335	742.239	399.322	0	0
SMG9	0	0	0	0	0	0	268.975	2251.11	0
ANAPC1	0	0	0	0	108.372	0	0	0	0
CYSTM1	0	0	0	453.832	0	0	0	0	0
POLR3F	986.361	568.272	617.619	959.07	850.799	958.505	961.668	722.172	958.267
NUCKS1	4818.05	5216.01	4881.65	5747.52	4795.44	1362.52	6638.68	5560.95	8090.53
UPF3A	0	0	0	0	0	571.628	0	0	0
WDR13	0	0	0	493.091	275.999	0	0	342.53	0
VPS16	678.105	1078.35	589.396	1136.55	1010.29	1058.83	712.25	986.858	1096.03
VPS11	0	145.016	341.58	540.738	0	0	533.155	802.154	283.561
SLK	0	757.411	607.48	831.508	838.724	909.006	959.624	1077.31	849.251
PPIL3	1844.01	2133.46	2193.71	2362.5	2509.55	2553.25	2266.02	2588.21	2142.92
PDCL3	0	1005.99	0	2027.94	1018.9	849.088	1937.91	0	1064.28
MTIF3	0	0	0	0	0	0	0	0	734.31
RAB3GAP2	1134.79	775.714	936.567	1324.71	1510.78	1464.89	919.195	1223.83	1409.33
DHX36	5137.09	5389.08	6410.54	4909.22	5807.54	5694.37	4272.18	3907.88	4300.21
PPA2	1196.91	1547.86	1296.43	1098.17	1368.84	1107.08	1122.5	1223.11	933.565
SPNS1	0	466.318	0	0	0	777.722	463.954	0	543.081
MRPL46	0	0	0	0	221.059	0	0	0	0
PNN	1262.68	1733.29	1463.12	1387.51	1416.76	1746.65	1425.48	1294.25	1469.97
CPVL	0	0	0	0	0	0	654.657	884.325	0
MTRFR	885.656	1015.38	2316.87	2873.71	2786.72	2409.65	1860.74	2892.99	2112.69
BOLA2	2959.92	3084.5	3424.97	3854.12	3869.94	3680.2	4003.03	4217.44	3949.83
TMX1	635.29	503.896	1064.02	623.855	837.844	971.933	660.651	768.116	907.521
NELFA	518.459	456.212	0	481.071	801.595	923.206	679.116	994.612	819.996
UNC45A	0	0	0	0	326.16	185.149	563.587	485.548	243.462
CHMP4B	0	0	0	0	489.41	0	0	300.349	0
MAP1LC3A	0	0	0	0	0	0	634.519	0	497.334
WNK1	0	588.594	916.79	1325.41	1194.71	1183.12	1184.76	812.536	1236.11
RNF41	360.323	225.665	1309.06	362.127	0	682.132	375.779	0	0
ESF1	0	0	0	975.931	973.706	1163.39	816.336	1182.53	366.455
RABEP2	0	0	0	0	0	0	0	221.252	0
STEEP1	358.624	0	0	1040.76	1324.14	1118.47	984.802	953.232	2225.17
DHX35	1783.2	1601.04	1606.34	5375.92	5419.41	5071.04	4369.85	4040.52	4251.25
HAUS4	562.769	668.009	780.363	0	1101.65	1251.54	1104.52	1180.32	1013.57
CCDC134	2878.39	2802.26	2473.71	3498.1	3320.28	3529.46	3191.99	3576.98	3081.73
REEP4	564.929	1006.93	1296.43	1728.76	1612.39	1581.98	1063.17	1005	849.361
YTHDC2	0	0	0	1332.04	1691.62	1540.37	0	0	0
RIOX1	0	0	0	1293.22	1259.62	1326.48	0	0	520.5
DCTPP1	0	0	0	71.9114	0	0	0	241.652	0
WDR26	1079.52	1045.34	1255.24	921.302	857.763	1008.01	1362.65	1183.9	1150.26
METTL17	0	0	0	622.094	786.805	0	0	0	0
ZNF703	208.382	486.478	672.355	708.367	624.045	700.705	618.471	757.663	634.855
NRDE2	502.158	0	0	402.996	596.098	290.016	0	0	0
PTGES2	0	0	0	0	0	351.042	498.176	0	0
PHAX	0	0	0	1555.68	1630.77	1275	0	661.398	674.711
NT5DC2	5286.2	5339.52	6383.97	6082.68	6904.79	5557.82	5038.58	4726.28	5032.68
PRKRIP1	0	0	740.132	1232.28	1018.3	1067.51	1495.88	1339.49	1647.38
COQ10B	0	892.896	130.628	1047.7	0	74.2141	941.301	739.578	0
BRD9	0	0	257.836	433.322	142.421	0	325.429	205.449	282.301
AKTIP	0	0	0	275.483	0	0	337.69	0	0
FAM204A	576.073	478.766	0	647.464	0	621.673	0	641.825	624.553
ZWILCH	829.766	1158.27	1019.45	1052.57	1067.36	1588.15	1010.39	1094.08	1240.64
JPT2	697.796	1259.56	1115.63	1768.84	1516.89	1739.2	1464.47	1612.77	2276.64
CNOT10	0	0	0	196.043	0	585.718	418.495	242.78	271.174
LRRC40	0	0	194.33	0	273.204	0	473.252	0	610.642
COG4	0	0	0	643.063	0	0	0	0	0
COPS7B	263.525	0	132.978	617.292	670.456	784.705	465.516	794.904	647.768
ELP3	1640.95	2030.31	1996.34	2738.61	2754.36	2951.85	2620.95	2552.7	2299.91
WDR41	0	0	0	0	0	170.135	0	0	0
C17orf75	0	0	215.466	369.538	647.317	448.723	290.569	244.442	0
XPO5	939.022	1294.39	937.856	1270.51	1378.23	1652.38	1297.02	1528.62	1374.17
CLSPN	0	584.57	575.61	902.127	679.638	859.781	1288.3	928.23	1036.54
MYG1	605.306	0	0	633.484	651.431	658.47	641.479	0	882.604
CACYBP	1628.23	1695.94	1564.49	1799.24	1571.28	1785.72	2083.26	2092.06	1869.71
RDH14	0	252.322	0	432.836	0	158.217	0	102.326	71.7139
TAF9;TAF9B	0	0	0	457.065	496.899	603.68	0	266.611	0
TMEM165	0	0	374.443	452.456	580.38	750.529	324.142	0	257.891
EML4	662.431	593.75	623.842	831.051	629.523	1219.95	1008.08	1180.44	1127.11
GLOD4	0	163.741	907.092	0	0	829.853	0	0	0
MCCC2	928.005	813.226	952.953	999.097	1142.97	1102.49	1152.82	854.657	888.986
MOV10	1027.54	774.919	907.735	1035.64	1281.79	1208.29	0	0	0
CWC22	729.33	743.483	812.245	0	733.945	674.989	628.648	0	486.764
CHD8	880.233	1046.73	967.96	1307.06	1536.25	1349.98	769.98	701.313	899.175
GPN1	0	0	0	0	0	991.974	0	0	0
PREB	0	0	0	250.346	0	332.498	52.6898	0	0
CHMP1A	1288.86	1618.05	0	1443.59	1664.29	1469.12	2465.72	1782.45	1320.76
TM9SF3	1427.24	1394.99	1835.89	1855.44	2099.1	2016.29	1498.65	1401.82	1296.5
WDR6	0	0	0	448.4	522.216	255.37	0	0	0
ZCCHC17	4316.77	3946.57	4588.59	4979.47	5513.66	4824.93	4912.34	4283.82	4758.56
RAB18	1461.93	1944.87	1823.19	2413.7	2166.12	1987.54	2071.38	2119.14	2159.87
ALG13	1141.25	742.263	1103.96	840.45	943.921	752.464	619.377	678.864	401.028
SARS2	699.324	0	765.609	787.63	908.891	1460.63	0	906.402	0
ENY2	3656.32	3915.33	3965.21	4392.84	3868.01	3699.87	5156.66	5141.88	5503.44
UBE2T	328.957	439.236	438.468	655.717	0	693.183	654.766	0	808.335
ISYNA1	1196.61	1512.71	1384.38	1316.88	1464.39	1393	2403.01	1969.57	1776.75
LUC7L	3219.97	1726.78	1564.22	2936.5	3073.88	5506.61	1806.01	1683.67	1899.82
MRPL40	0	0	0	1667.93	206.457	0	704.169	0	0
COPRS	1039.49	1247.44	1362.57	1239.55	1290.45	0	1590.55	1949.32	2385.44
RTN4	2238.75	2171.54	2238.48	3077.26	3058.68	3031.78	3529.53	3834.27	3284.34
IFT46	0	0	0	0	6577.3	0	0	7109.73	4797.93
XPNPEP3	0	69148	73374.5	82026.4	0	0	0	113304	0
AVEN	0	208.96	0	1260.32	340.757	1280.19	1061.3	832.923	1037.59
KIF13B	0	0	705.048	750.615	0	600.178	0	0	0
GPHN	983.702	1159.58	1714.27	2002.76	1856.25	2047.34	1677.45	1611.6	1762.64
BIRC6	0	0	409.135	658.333	814.319	940.954	566.856	610.516	0
PDLIM7	0	896.829	338.501	970.641	1044.4	1010.51	802.82	801.588	576.227
DIABLO	1454.9	1354.55	1731.71	2531.23	2628.37	3056.72	2131.42	2819.87	2636.73
DDX21	3751.68	3446.46	4089.89	9459.14	9793.31	9629	3108.24	3929.33	2952.15
SAR1A	0	1723.06	1535.59	1529.46	1582.8	1298.82	1684.01	1381.35	1579.98
SH3GLB2	0	0	0	1226.81	1275.64	1388.08	1075.68	1065.61	1101.28
EIF2B3	1163.17	1804.4	1976.27	2397.61	2809.72	2913.4	2320.36	2477.95	2478.12
EIF4ENIF1	999.86	946.932	1096.13	1824.79	1954.79	1523.52	1872.37	1623.85	1727.41
AAAS	2212.54	1138.34	1426.46	1723.81	1628.3	1625.2	1258.33	1187.81	1216.19
STRN4	0	0	0	818.857	836.984	0	928.803	1092.91	1218.68
CMC2	0	0	0	0	0	0	0	0	1142.28
DROSHA	537.194	657.354	415.675	757.499	240.31	359.951	0	493.235	0
PNO1	0	853.457	1759.92	1954.59	2087.92	2362.65	1334.53	1597.56	1376.64
MRPL17	0	0	0	0	0	360.476	0	0	0
HELLS	0	0	0	175.535	0	358.112	0	331.991	0
HOMER2	0	0	432.027	0	0	502.399	211.401	0	0
FARSB	589.682	667.873	869.217	803.005	836.401	974.199	1563.77	1704.82	1367.76
IARS2	0	529.972	362.2	0	0	0	360.029	0	266.879
KLC4	804.778	927.703	860.674	1304.34	1073.9	1457.45	1009.55	942.425	503.41
SMC4	3524.94	3494.65	4134.75	4688.03	4216.28	5097.94	3997.56	4237.57	4090.3
SACM1L	1275.12	1345.98	1523.67	1946.4	1969.52	1626.88	1490.67	1579.01	1342.77
OLA1	522.737	997.764	843.058	0	609.665	419.646	0	545.742	534.676
RBM12	0	0	0	0	0	0	0	248.619	0
MDN1	0	422.384	0	241.559	1066.08	1897.69	451.487	620.435	0
BLOC1S4	0	0	0	0	0	0	0	0	428.814
LIN7C	0	0	0	0	0	0	0	0	1185.51
TXLNG	645.958	0	925.005	976.438	1161.36	1524.82	1444.96	1521.86	1460.41
ABCF3	0	427.141	402.963	0	646.21	515.232	652.169	0	321.888
OTULINL	0	0	331.81	0	0	0	0	0	0
EXOC1	499.811	0	720.775	635.371	641.258	629.655	419.507	457.595	1710.17
TMEM30A	0	0	0	0	0	0	791.82	0	604.645
UQCC1	0	0	0	592.52	504.094	611.228	324.976	0	202.224
SEPTIN11	3061.82	2923.2	2744.03	3844.47	4461.28	4457.18	4014.2	4048.51	3552.22
FANCI	1673.34	1561.87	1410.94	2131.14	2009.9	2960.33	2149.05	1897.2	1925.57
ARL8B	541.439	746.045	826.277	1133.08	0	1080.76	598.495	0	0
DNAJC17	382.422	256.717	613.768	463.383	454.262	327.259	411.784	358.946	0
GNL3L	2655.74	2369.89	2383.76	5443.2	5579.68	5976.72	5065.08	5350.31	5646.64
DDX18	1121.76	421.862	274.681	664.479	753.415	645.648	0	0	0
POLR3E	0	0	308.654	584.089	860.375	728.358	0	0	1680.8
HAUS2	0	0	0	0	631.047	0	0	561.966	0
POLR3B	883.731	648.265	793.201	1115.69	1158.79	1155.49	1116.88	959.906	890.538
RBM28	0	0	0	0	232.551	0	0	0	0
RBM22	413.539	0	370.663	0	0	576.877	518.628	520.64	592.308
WDR70	0	0	0	738.632	0	0	596.413	0	349.493
ARGLU1	1449.51	0	2529.9	2927.4	3470.39	0	1860.97	1901.44	2299.42
SLTM	2874.73	2397.17	2886.57	2903.61	2982.82	2758.95	3411.27	3608.03	3480.5
ZNHIT6	0	0	0	86.7504	0	0	0	0	0
GID8	0	0	0	460.545	0	3716.05	0	0	0
MRPL22	0	0	0	872.82	0	0	0	0	0
BABAM1	438.283	0	0	933.403	1301.87	1433.68	976.971	1049.45	1089.49
CLN6	547.354	0	0	0	0	0	0	0	0
UCKL1	447.864	403.495	0	479.599	414.415	630.109	503.496	848.001	474.988
COMMD8	0	0	0	0	0	140.486	0	0	128.26
MRPL16	0	0	887.97	1584.13	1730.66	1757.9	1234.56	1368.62	0
NHP2	658.6	0	703.77	0	0	0	0	0	776.508
HYPK	0	0	0	0	475.051	229.684	0	467.333	0
LYAR	430.455	904.791	747.905	1319.7	282.181	490.442	606.666	977.934	993.255
CWC25	14035.9	14181.3	17231.7	12286.2	11465.1	12554.8	10091	9887.97	9757.83
DCAF16	0	0	0	452.333	412.678	0	0	240.753	0
TRMT1	631.33	672.39	704.677	974.128	1053.97	1192.98	1056.95	1025.32	3726.77
NDE1	0	0	0	536.141	0	522.397	642.011	608.751	499.957
BABAM2	947.584	994.928	1015.79	509.13	1210.1	1030.6	1381.35	963.45	956.295
QPCTL	2319.04	2001.11	2536.07	2214.25	2122.72	1790.04	3096.5	3057.85	3034.19
KCTD5	0	0	0	0	0	0	402.571	480.782	0
CDKN2AIP	0	173.109	568.675	0	0	0	0	241.255	0
DNAJB12	0	0	0	298.73	251.114	541.63	0	179.095	259.987
GAR1	2881.32	2762.77	3005.36	3420.75	2751.5	3172.12	3320.92	1679.77	2687.26
PPP4R2	0	0	0	0	295.696	0	0	559.274	0
ABI2	0	0	0	0	566.309	0	0	0	0
BCLAF1	22589	23273.1	23102.8	13292.3	12053.9	13194.1	14083	15773.6	13922.7
TAB2	0	0	0	0	0	0	371.305	1499.32	0
FKBP11	0	0	0	557.674	521.584	475.181	650.772	0	0
TMOD3	0	0	0	0	0	830.022	0	0	0
NKIRAS2	0	0	0	547.714	0	0	0	0	1162.74
UGGT2	0	0	0	1356.05	0	721.599	0	0	0
UGGT1	1231.76	1628.44	1540.19	1832.29	1953.17	1901.21	2074.38	1717.25	2091.19
CDK12	226.401	0	0	848.302	1147.46	1082.38	0	0	1030.05
FASTKD2	0	0	0	0	0	0	405.128	0	0
GTSE1	675.091	0	799.285	969.821	960.145	1531.52	987.904	924.326	812.415
TECR	3199.79	3320.26	3684.88	5156.36	5327.74	5533.83	4158.01	4448.87	4297.24
ACTR10	0	644.526	667.145	916.266	773.026	0	871.451	736.686	981.559
C9orf78	752.79	947.522	980.226	558.302	813.1	756.062	810.884	765.389	851.056
IGF2BP1	1736.21	1790.63	1420.91	1104.45	1228.46	1451.53	0	0	0
HSPBP1	1284.45	1086.12	1358.05	1382.81	1446.04	1659.48	2087.06	2131.95	2152.13
MAT2B	0	581.948	430.832	0	0	519.502	0	0	437.012
CNOT2	0	0	0	0	0	0	0	465.185	231.832
SELENON	0	0	188.861	0	0	0	0	0	0
COMMD9	0	0	318.282	658.59	0	624.414	639.382	873.515	621.337
CNIH4	3936.42	4302.33	4265.68	5145.15	4364.39	4858.53	0	4095.23	3982.97
THYN1	0	0	0	0	192.48	456.231	0	0	0
CRIPT	5938.39	5919.02	5890.87	7990.92	7786.72	7409.55	7975.7	8594.45	8095.27
CCDC59	1105.03	1129.1	833.568	1047.43	1408.5	1159.06	659.761	929.691	895.94
NDUFAF4	0	497.609	281.722	322.481	414.329	380.97	0	340.458	0
HACD3	3412.63	3929.82	4334.31	6477.01	5782.41	6157.63	3926.35	3838.77	3706.01
RAI14	0	0	0	162.793	1341.71	1574.34	0	0	0
VAPA	1279.97	0	0	970.158	1595.01	1349.3	0	1304.08	0
AKAP7	0	0	0	0	0	411.872	0	0	0
