Protein	ACTB_1	ACTB_2	ACTB_3	CTNNA1_1	CTNNA1_2	CTNNA1_3	EGFP_1	EGFP_2	EGFP_3	Empty_1	Empty_2	Empty_3	KRT8_1	KRT8_2	KRT8_3	LMNA_1	LMNA_2	LMNA_3	MAPRE3_1	MAPRE3_2	MAPRE3_3	NminiTurbo_1	NminiTurbo_2	NminiTurbo_3
MRNIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
RHBDD2	1	1	1	0	0	0	1	2	4	0	0	0	1	2	1	2	5	2	0	0	0	0	0	0
SLC25A24	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TYW1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ZNF746	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
RINT1	5	5	6	1	1	1	5	5	5	0	0	0	6	9	5	2	1	0	0	0	1	0	0	1
TMEM214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	4	0	0	0	0	0	0
HIBCH	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEPRO	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC30A6	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R18	35	26	32	2	2	2	8	9	12	0	0	0	4	5	6	1	1	1	1	2	1	0	0	0
MZT2B	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAVIN1	1	4	1	1	0	0	3	4	3	0	0	0	3	2	4	0	0	0	2	4	1	0	0	0
ZCCHC8	0	0	0	0	0	0	2	5	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
MIS18BP1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	4	1	3	0	0	0
MAST2	2	1	2	0	0	0	5	2	5	0	0	0	7	6	8	0	0	0	6	4	6	0	0	0
DHX57	8	11	9	3	1	1	10	8	13	0	0	0	8	9	11	0	0	1	12	10	8	0	0	0
MRPL54	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1
CDC73	2	1	0	0	0	0	22	21	15	0	0	0	0	0	1	28	28	20	3	2	3	0	0	0
PMF1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0
FAM117B	5	3	7	1	0	0	8	5	8	0	0	0	6	4	8	0	0	0	5	4	6	0	0	0
SLC27A4	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	5	1	0	0	0	0	0	0
ARMCX5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CC2D1A	10	10	10	4	6	3	9	5	12	0	0	0	16	20	17	0	1	0	21	18	12	0	0	0
METTL2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
MED27	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0
ZFP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EDC4	17	12	18	1	3	0	25	26	23	0	1	0	15	14	15	1	1	0	4	5	7	1	0	0
CEP85	8	3	12	0	1	0	18	16	18	0	0	0	23	35	38	0	0	0	8	5	8	0	0	0
PRMT9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PRPF8	21	24	30	4	4	5	86	85	80	1	1	0	51	43	56	61	66	58	29	31	22	1	1	1
SCYL2	4	6	6	0	0	0	5	5	4	0	0	0	6	8	8	0	1	0	2	1	1	0	0	0
TTC27	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
ARHGAP11A	3	2	3	0	0	0	1	1	2	0	0	0	0	0	0	3	7	1	0	0	0	0	0	0
WDR73	0	0	0	2	1	0	0	0	1	1	3	3	0	0	1	1	0	0	0	0	0	4	1	1
NFRKB	0	0	0	0	0	0	4	3	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
PKN3	14	9	21	1	0	1	58	55	56	0	0	0	22	20	31	11	17	7	23	16	12	0	0	0
PDXDC1	3	5	4	0	1	0	12	11	8	0	0	0	6	6	15	0	0	0	1	3	2	1	0	0
RSBN1L	0	0	0	0	0	0	6	5	3	0	0	0	0	0	1	3	3	0	0	0	0	0	0	0
CTR9	0	1	1	0	0	0	25	27	22	0	0	0	0	0	3	31	29	23	1	1	1	0	0	0
AAGAB	1	0	0	0	0	0	2	0	2	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0
PSRC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	10	6	0	0	0
TTC37	2	2	3	0	0	0	6	6	7	0	0	0	10	9	14	1	2	0	0	0	0	0	0	1
BORA	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
DARS2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
TTC33	1	0	1	0	0	0	1	1	1	0	0	0	0	1	1	2	5	3	0	0	0	0	0	0
CCDC174	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	9	9	6	0	0	0	0	0	0
FBXO38	0	0	0	0	0	0	0	1	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
FIGNL1	0	0	0	0	0	0	2	3	2	0	0	0	1	1	0	2	7	2	0	0	0	0	0	0
MIDEAS	0	0	0	0	0	0	8	8	7	0	0	0	0	0	0	4	7	6	0	0	0	0	0	0
BRAT1	0	0	0	0	0	0	2	0	2	0	0	0	3	4	7	5	9	3	0	0	0	0	0	0
WDR59	1	0	1	0	0	0	0	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0
DCLRE1A	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	3	8	0	0	3	1	0	0	0
ZC3H14	5	2	5	0	0	0	35	28	34	0	0	0	8	2	8	36	36	32	2	2	4	0	0	0
CNST	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC137	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LARP1	39	44	46	17	17	21	48	57	59	2	5	3	37	43	38	10	11	11	34	42	32	7	4	6
ATAD2	1	1	2	1	0	0	8	14	15	0	0	0	2	1	3	22	14	13	0	0	0	0	0	0
TRAF7	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
BLOC1S2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
RICTOR	30	26	38	6	8	8	34	43	33	0	0	0	30	36	39	0	0	0	25	27	27	0	0	0
WDR74	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM111B	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
SMARCD3	8	9	10	2	0	0	31	30	28	0	0	1	4	3	5	18	26	21	8	10	10	3	3	5
NHS	22	37	27	43	56	64	20	16	22	0	0	0	7	13	11	0	0	0	8	12	4	0	0	0
MTHFD1L	3	1	1	5	4	1	2	3	3	9	18	6	4	3	3	2	2	2	0	0	1	4	3	5
ANKRD12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
ANKRD11	0	0	0	0	0	0	17	11	16	0	0	0	0	0	0	7	8	7	0	0	0	0	0	0
AFTPH	2	2	5	0	0	0	6	5	13	0	0	0	2	4	5	0	0	0	0	0	0	0	0	0
FIP1L1	0	2	0	0	0	0	15	16	15	0	0	0	0	0	0	6	17	9	2	0	1	1	0	0
CRTC3	3	7	2	0	0	0	4	3	5	0	0	0	4	2	3	9	15	7	2	2	2	0	0	0
SASS6	2	0	3	0	0	0	1	0	0	0	0	0	2	3	3	0	0	0	1	1	1	0	0	0
LRSAM1	19	15	14	1	1	3	19	18	16	0	0	0	15	18	16	3	4	1	7	7	6	0	0	0
LCLAT1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SBSN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
LCN15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CWC27	1	1	1	0	0	0	14	18	17	0	0	0	1	0	1	18	26	22	0	0	0	0	0	0
WDR82	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FAT4	5	2	5	1	0	1	3	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ATF7IP	0	0	0	0	0	0	7	7	7	0	0	0	0	0	0	4	10	4	0	0	0	0	0	0
PACS1	7	3	8	0	0	0	10	5	8	0	0	0	6	9	13	0	1	0	2	0	1	0	0	0
BCOR	2	0	1	0	0	0	28	26	28	0	0	0	2	0	3	30	39	32	0	0	0	0	0	0
MPRIP	149	122	137	15	13	15	76	74	71	2	0	1	60	71	73	4	12	2	36	34	28	3	2	5
RAB11FIP1	4	5	6	1	0	0	11	12	9	0	0	0	2	2	4	0	0	0	2	0	1	0	0	0
DNMBP	15	8	8	0	0	1	9	4	5	0	0	0	8	14	9	1	0	0	4	2	3	0	0	0
HACD2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GIGYF2	61	65	66	24	33	25	78	79	90	0	0	0	73	78	74	18	14	16	79	87	69	9	15	11
THADA	23	20	22	0	1	0	12	13	10	2	1	0	15	16	18	1	1	1	3	1	3	0	0	0
HSDL2	2	1	3	4	3	2	1	4	4	0	4	5	3	5	4	2	2	1	3	1	4	3	1	1
KYAT3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BNC2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0
NBEAL2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C15orf39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	2	0	0	0	0	0	0
QSOX2	1	0	0	0	0	0	0	1	2	0	1	0	3	2	2	0	0	0	0	0	0	0	0	0
MMS22L	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	9	14	11	0	0	0	0	0	0
SRCAP	2	8	0	0	0	0	11	20	10	0	0	0	0	0	0	7	8	3	1	0	0	0	0	0
FAM83H	6	3	3	0	0	0	4	6	5	0	0	0	60	60	56	0	2	0	0	0	0	0	0	0
RIPOR1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
C1orf122	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
	11	14	16	6	12	9	15	11	15	0	0	0	9	13	18	0	2	0	13	5	11	0	0	0
ARHGEF18	2	1	1	0	0	0	0	0	2	0	0	0	1	1	4	0	0	0	2	1	3	0	0	0
CFAP47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TPGS1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRACD	16	16	14	0	0	0	1	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DENND5B	2	2	1	0	0	0	2	3	7	0	0	0	3	2	6	0	0	0	0	0	0	0	0	0
FGD6	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCCRP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SYDE1	1	0	1	0	0	0	1	1	2	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0
PAXIP1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STXBP4	4	6	3	0	0	0	4	3	4	0	0	0	7	7	13	0	0	0	0	0	0	0	0	0
VPS13C	18	22	23	2	0	0	20	25	28	0	0	0	43	44	49	3	3	1	4	2	2	0	0	0
USP34	2	4	1	0	0	1	43	36	41	0	0	0	19	30	27	75	86	74	0	2	0	0	0	0
RAPH1	41	37	30	0	0	0	13	12	12	0	0	0	6	7	14	0	0	0	7	9	5	0	0	0
USP54	0	0	4	0	1	1	2	1	1	0	0	0	6	6	15	0	0	0	0	0	0	0	0	0
UNC13D	0	1	3	0	0	0	1	2	5	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
LARP4	3	1	1	1	2	0	5	6	11	0	1	0	1	2	2	0	2	0	3	3	2	0	2	0
TUBA1A	28	26	28	22	25	14	26	24	20	19	27	25	26	31	30	27	25	26	27	25	24	14	15	21
RPS27L	1	1	1	2	2	1	1	1	1	3	1	2	1	2	2	1	1	2	1	1	1	2	4	1
CBLL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MTSS2	5	2	7	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NOL8	0	0	1	0	0	0	2	6	7	0	0	0	0	0	0	2	7	1	0	0	1	0	0	0
SSH2	12	9	15	0	0	0	3	3	7	0	0	0	3	4	10	0	0	0	2	2	0	0	0	0
ASXL2	1	3	2	2	1	1	3	2	1	3	1	1	1	1	2	1	2	1	2	0	1	0	1	1
SUPT6H	0	0	0	0	0	0	7	4	3	0	0	0	0	0	0	14	19	13	0	0	0	0	0	0
SND1	16	27	23	28	15	11	20	16	28	22	34	26	14	18	22	8	16	5	19	12	21	34	20	31
MARK2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
DDX46	24	30	27	11	8	15	116	118	126	3	2	4	15	11	10	127	150	130	27	31	24	20	18	25
TRMT10C	0	0	0	0	0	0	0	0	0	0	1	0	9	6	8	0	0	1	0	0	0	1	0	0
BZW1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
ASRGL1	1	2	1	0	2	2	2	2	1	0	0	0	2	3	1	4	2	3	2	2	1	0	0	0
KCTD9	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0
DHX30	7	4	3	1	2	1	13	8	11	5	7	2	17	20	16	11	6	5	0	1	2	2	0	1
EIF3M	12	12	12	1	3	0	13	11	13	2	1	0	12	9	12	5	8	7	4	3	4	0	0	3
MEPCE	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0
ARMCX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDC37L1	4	9	4	0	0	0	7	5	5	0	0	0	5	6	6	0	2	0	1	0	0	0	0	0
RSRC2	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	3	5	2	0	0	0	0	0	0
CYFIP1	14	14	15	26	20	11	6	10	13	0	1	0	15	21	17	10	18	8	2	3	3	0	0	0
MCM10	0	1	0	0	0	0	4	11	9	0	0	0	1	3	3	12	13	9	15	12	8	0	0	0
NDUFAF7	3	1	1	0	0	0	0	0	0	0	0	0	12	11	11	0	1	0	0	0	0	0	0	0
GET4	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	5	3	3	0	0	0	0	0	0
COPS6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
EPM2AIP1	0	1	0	0	0	0	0	2	1	0	0	0	2	0	3	2	9	4	0	0	0	0	0	0
DHX32	2	1	0	0	2	0	0	0	3	2	10	2	2	2	2	0	1	0	1	0	0	0	0	3
RAB11FIP2	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASTKD5	0	0	0	0	0	0	0	0	0	0	0	0	7	5	6	0	0	0	0	0	0	0	0	0
MOB1B	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KDM3B	19	11	17	0	0	0	85	81	79	0	0	1	5	8	10	110	132	90	12	7	9	0	2	0
MICAL3	19	20	20	3	3	3	21	26	19	0	0	0	23	18	27	8	10	2	7	5	5	0	0	0
GPRIN1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRMT1L	0	0	0	0	0	0	2	3	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1
ZC3HAV1	42	43	55	30	35	23	62	48	53	15	9	7	43	45	50	5	6	7	30	28	25	9	9	12
TICRR	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	6	0	0	0	0	0	1	0
EFL1	0	0	0	0	0	0	0	0	3	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0
SETX	1	1	5	0	0	0	34	34	29	0	0	0	1	0	1	50	60	42	15	10	12	0	0	0
HDX	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	0	0	0	0	0	0	0
KANSL1	0	0	0	0	0	0	5	4	4	0	0	0	0	0	0	2	3	3	0	0	0	0	0	0
NUP54	0	0	0	0	0	0	1	0	0	0	0	0	4	3	1	0	0	0	0	0	0	0	0	0
ATG9A	0	1	0	0	0	0	0	0	0	0	0	0	4	2	4	0	1	0	0	0	0	0	0	0
CCDC186	1	0	2	0	0	0	4	3	1	0	0	0	1	3	4	0	0	0	0	0	0	0	0	0
ARMC9	0	0	2	0	0	0	1	0	0	0	0	0	2	2	8	0	0	0	0	1	0	0	0	0
VPS35L	0	0	0	1	0	0	0	0	3	0	0	0	2	2	4	0	0	0	0	0	0	0	0	0
POGZ	1	0	2	0	0	0	18	15	14	0	0	0	1	1	1	17	16	12	2	6	3	0	0	0
ZFYVE16	44	37	36	17	23	19	58	56	53	0	0	1	38	34	46	4	14	5	35	27	35	2	2	7
MON2	7	10	9	2	2	0	12	10	16	0	0	0	11	11	14	0	1	1	1	5	1	0	0	0
DENND4A	3	2	6	0	0	2	6	4	5	0	0	0	6	5	9	0	0	0	1	2	2	1	0	0
MYH14	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
NUFIP2	13	11	17	4	5	8	22	19	21	0	0	0	16	14	15	0	1	0	24	25	26	0	0	0
MAVS	2	4	6	0	0	0	8	6	11	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0
PKD1L3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
CLASP1	7	4	8	0	0	1	9	8	9	0	0	0	13	12	13	0	0	0	67	67	65	0	0	0
DHX29	4	4	4	0	0	0	7	8	9	0	0	0	3	4	1	0	0	0	2	3	0	0	0	0
TRMT11	0	3	0	0	0	0	0	0	6	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0
HAUS6	31	25	26	6	7	9	30	27	27	0	0	0	33	34	40	2	0	0	37	34	39	0	0	0
KIF21A	4	1	6	0	0	0	4	5	3	0	0	0	0	1	3	0	0	0	1	1	2	0	0	0
HDGFL2	0	0	2	0	1	0	1	1	1	0	0	0	0	0	1	2	3	2	0	0	0	0	0	0
BRAP	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EMSY	2	1	1	0	0	0	29	25	25	0	0	0	0	0	1	10	25	18	6	5	3	0	0	0
RAI1	0	0	0	0	0	0	29	34	38	0	0	0	0	1	1	58	72	57	0	0	0	0	0	0
WAPL	1	1	0	1	0	0	34	31	34	0	2	1	1	1	2	38	45	34	3	3	2	1	2	0
VMO1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R3HCC1L	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
IRF2BP2	0	0	0	0	0	0	6	6	8	0	0	0	0	0	0	3	8	5	0	0	0	0	0	0
KCTD20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRGAP1	2	1	3	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0
RBBP6	5	1	2	1	0	1	21	21	16	0	0	0	2	1	5	9	13	14	4	5	2	0	0	0
C5orf24	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
PTAR1	2	1	0	0	0	0	2	0	0	0	0	0	1	0	1	4	3	1	1	0	0	0	0	0
ARPIN	0	0	1	0	0	0	2	1	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0
RABEPK	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HUWE1	12	6	15	0	1	1	27	31	35	0	2	0	39	50	53	5	19	3	3	2	4	0	0	0
YTHDF3	3	4	3	1	1	0	7	6	4	0	0	0	4	7	8	0	0	0	2	4	5	0	0	0
KRT77	3	0	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	1	14	0	0
CNTRL	0	0	0	0	0	0	1	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
KHDC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	2	0	0	0	0	0	0
VPS13B	1	2	2	0	0	0	1	5	4	0	0	0	0	2	4	0	1	0	0	0	1	0	0	1
RALYL	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
DSG4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
SCD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PHLDB2	8	10	10	0	0	0	18	13	10	0	0	0	52	49	59	0	0	0	9	6	8	0	0	0
SDCCAG8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GLRX5	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ZBTB33	0	0	0	0	0	0	7	9	8	0	0	0	0	0	0	17	21	8	0	0	0	0	0	0
PATL1	13	5	11	0	0	2	15	19	12	0	0	0	18	23	25	0	0	0	18	18	18	0	0	0
MYPN	18	14	16	0	0	0	4	3	5	0	0	0	2	7	6	0	0	0	2	2	3	0	1	0
PEG10	16	17	21	3	4	2	11	16	11	0	1	0	7	9	8	2	1	2	3	1	1	0	1	0
DPP9	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PRUNE1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ACOT1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0
RBM23	0	0	1	0	0	0	5	6	4	0	0	0	0	0	0	7	8	6	0	1	0	0	0	0
PABPN1	1	0	0	0	0	0	2	3	2	0	0	0	0	0	0	2	2	3	3	2	2	0	0	0
LDB1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBRM1	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
PRPF39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MTDH	12	16	14	10	9	8	26	21	22	0	0	0	4	4	5	16	9	7	11	6	7	3	0	3
TLK2	0	0	0	0	0	0	6	4	10	0	0	0	0	0	0	8	12	10	0	0	0	0	0	0
ZNF598	5	4	4	0	0	1	6	2	7	0	0	0	1	6	3	0	0	0	9	6	5	0	0	0
GPAT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0
KTN1	39	33	45	6	4	10	55	56	60	0	2	3	27	35	39	1	0	0	17	14	15	0	2	0
BCL9L	0	0	0	0	0	0	3	1	4	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0
PHLDB1	6	4	14	2	0	0	11	10	9	0	0	0	19	14	18	0	0	0	3	2	4	0	0	0
USP48	1	2	3	0	3	1	12	8	14	0	0	0	1	2	4	14	18	17	1	0	0	0	0	1
N4BP2	0	0	1	0	0	0	0	3	2	0	0	0	2	3	9	0	0	0	0	0	0	0	0	0
LUZP1	154	151	149	27	31	27	93	92	82	2	3	2	76	73	90	7	9	10	110	106	108	14	10	15
ALYREF	0	1	0	6	3	1	3	7	3	4	1	2	0	0	0	7	4	6	3	4	4	3	2	2
KBTBD6	0	0	0	0	0	0	2	4	2	0	0	0	0	0	0	5	12	10	0	0	0	0	0	0
IQGAP3	2	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZC3H18	0	0	0	0	1	0	3	4	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
TAX1BP1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CAND1	11	4	9	2	0	1	4	11	20	0	1	0	17	19	24	9	16	12	6	4	3	0	0	1
GLCCI1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
HOOK3	1	1	2	0	0	0	1	1	2	0	0	0	6	4	6	0	0	0	0	0	0	0	0	0
RTTN	1	0	0	0	0	0	2	2	2	0	0	0	2	6	4	0	0	0	0	0	0	0	0	0
SESTD1	1	3	1	1	0	0	5	2	2	0	0	0	2	2	2	4	6	2	0	0	2	0	0	0
PARG	5	5	2	0	1	0	5	7	7	1	0	1	2	1	2	5	9	1	2	1	0	0	0	1
PPFIBP1	14	27	15	14	17	14	18	25	26	0	0	0	25	29	37	1	1	0	6	6	5	0	0	0
ZC3HC1	2	2	1	1	0	0	1	3	3	1	3	1	2	3	2	6	4	2	1	0	1	4	1	3
CHD1L	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	4	2	0	0	0	0	0	0
GPBP1	0	0	0	0	0	0	2	0	0	0	0	0	1	2	2	0	0	0	3	2	3	0	0	0
CDR2L	0	1	0	0	0	0	0	1	0	0	0	0	6	8	10	0	0	0	0	0	0	0	0	0
RALGAPB	6	4	5	0	0	0	6	9	12	0	0	0	6	13	11	0	0	0	0	2	1	0	0	0
CHSY1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ERICH1	0	0	0	0	0	0	4	2	4	0	0	0	0	0	0	6	6	7	0	0	0	0	0	0
CARM1	0	0	1	1	0	1	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	1	2	1
HEATR5A	1	0	2	0	0	0	3	1	1	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0
NCAPG2	1	1	2	0	1	0	5	3	4	0	0	0	6	5	5	1	4	2	2	1	0	0	0	0
GAS2L3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	0
ANKLE2	6	9	5	0	0	0	13	11	17	0	0	0	5	9	11	1	2	1	0	1	2	0	0	0
DDX42	9	9	7	1	2	0	53	53	49	0	0	1	2	2	4	74	97	72	14	13	13	2	3	1
CEP57	0	0	1	0	0	0	0	0	0	0	0	0	3	2	3	0	0	0	0	0	0	0	0	0
TMEM219	4	4	3	3	3	3	5	2	5	2	4	3	2	1	1	4	3	3	2	4	0	6	3	4
FRAS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
SPATS2	3	2	2	0	1	0	7	6	7	0	0	0	2	8	4	0	0	0	5	7	4	0	0	0
VRK2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	38	33	28	0	0	0	0	0	0
CACUL1	0	1	1	0	0	0	5	6	7	0	0	0	2	1	2	9	9	8	0	0	0	0	0	0
