Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
KRT8	Q13576	IQGAP2	1|0|2	3	1.00	3	0|1|3|0|2|0|0|0|1	0.08	0.23	0.08	0.23	0.08	-4.41	1.29	0.55	
KRT8	Q13586	STIM1	23|23|22	68	22.67	3	35|30|31|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-9.29	2.13	0.68	
KRT8	Q13596	SNX1	13|16|14	43	14.33	3	9|15|13|17|25|17|13|18|10	0.00	0.00	0.00	0.00	0.00	-36.22	0.94	0.74	
KRT8	Q13613	MTMR1	6|7|11	24	8.00	3	7|8|7|0|0|0|0|0|0	0.41	0.74	0.41	0.74	0.41	-1.54	3.27	0.26	
KRT8	Q13614	MTMR2	3|4|8	15	5.00	3	3|7|8|0|0|0|0|0|0	0.26	0.64	0.26	0.64	0.26	-3.35	2.50	0.40	
KRT8	Q13615	MTMR3	1|2|4	7	2.33	3	1|0|0|0|0|0|0|0|0	0.64	1.00	0.64	1.00	0.64	0.47	21.00	0.14	
KRT8	Q13616	CUL1	1|1|1	3	1.00	3	0|1|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	0.47	9.00	0.75	
KRT8	Q13619	CUL4A	4|5|6	15	5.00	3	4|3|5|0|0|0|0|0|1	0.47	0.63	0.47	0.63	0.47	-0.86	3.46	0.23	
KRT8	Q13620	CUL4B	19|18|18	55	18.33	3	26|21|25|0|0|0|1|0|2	0.00	0.00	0.00	0.00	0.00	-6.61	2.20	0.66	
KRT8	Q13625	TP53BP2	28|25|29	82	27.33	3	21|24|21|0|0|0|0|0|0	0.57	0.69	0.57	0.69	0.57	-0.47	3.73	0.17	
KRT8	Q13642	FHL1	1|2|1	4	1.33	3	1|2|2|0|0|0|0|0|0	0.12	0.37	0.12	0.37	0.12	-1.84	2.40	0.51	
KRT8	Q13671	RIN1	1|1|3	5	1.67	3	0|0|0|0|0|0|0|0|0	0.33	0.99	0.33	0.99	0.33	0.61	16.67	0.32	
KRT8	Q13772	NCOA4	5|5|5	15	5.00	3	1|1|1|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	15.00	0.00	
KRT8	Q13813	SPTAN1	187|196|182	565	188.33	3	272|258|247|1|2|10|22|20|15	0.00	0.00	0.00	0.00	0.00	-96.61	2.00	0.75	
KRT8	Q13823	GNL2	1|1|0	2	0.67	3	18|22|19|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-27.92	0.10	0.75	
KRT8	Q13838	DDX39B	4|5|3	12	4.00	3	3|4|5|8|6|4|4|7|5	0.00	0.00	0.00	0.00	0.00	-15.35	0.78	0.75	
KRT8	Q14008	CKAP5	43|35|41	119	39.67	3	40|33|34|1|0|0|0|2|0	0.16	0.29	0.16	0.29	0.16	-4.26	3.25	0.48	
KRT8	Q14019	COTL1	5|4|6	15	5.00	3	1|5|4|5|1|1|3|1|2	0.06	0.12	0.06	0.12	0.06	-4.69	1.96	0.56	
KRT8	Q14061	COX17	2|2|1	5	1.67	3	2|2|1|2|3|4|1|4|2	0.00	0.00	0.00	0.00	0.00	-8.36	0.71	0.75	
KRT8	Q14103	HNRNPD	6|6|7	19	6.33	3	6|8|10|11|10|10|11|10|11	0.00	0.00	0.00	0.00	0.00	-27.36	0.66	0.75	
KRT8	Q14116	IL18	1|1|0	2	0.67	3	0|1|0|1|2|0|0|0|1	0.00	0.00	0.00	0.00	0.00	-3.53	1.20	0.75	
KRT8	Q14126	DSG2	10|9|10	29	9.67	3	32|37|25|0|0|1|1|1|0	0.00	0.00	0.00	0.00	0.00	-25.07	0.90	0.75	
KRT8	Q14146	URB2	1|0|1	2	0.67	3	0|0|2|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-2.38	3.00	0.75	
KRT8	Q14151	SAFB2	3|4|5	12	4.00	3	55|54|43|0|1|1|5|5|4	0.00	0.00	0.00	0.00	0.00	-70.26	0.21	0.75	
KRT8	Q14152	EIF3A	13|22|11	46	15.33	3	12|18|23|1|0|2|0|0|1	0.15	0.46	0.15	0.46	0.15	-7.50	2.42	0.48	
KRT8	Q14157	UBAP2L	44|53|59	156	52.00	3	70|73|64|1|0|1|4|2|8	0.00	0.00	0.00	0.00	0.00	-28.35	2.10	0.72	
KRT8	Q14160	SCRIB	55|55|58	168	56.00	3	83|81|84|0|0|0|1|1|1	0.00	0.00	0.00	0.00	0.00	-27.06	2.01	0.73	
KRT8	Q14166	TTLL12	1|0|4	5	1.67	3	1|3|5|7|7|2|7|3|5	0.00	0.00	0.00	0.00	0.00	-19.80	0.38	0.75	
KRT8	Q14181	POLA2	1|2|2	5	1.67	3	4|6|6|0|0|0|0|0|1	0.01	0.01	0.01	0.01	0.01	-6.51	0.88	0.63	
KRT8	Q14185	DOCK1	5|2|8	15	5.00	3	6|6|7|0|0|0|0|0|0	0.26	0.60	0.26	0.60	0.26	-5.34	2.37	0.40	
KRT8	Q14191	WRN	1|0|0	1	0.33	3	2|1|5|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.04	0.38	0.75	
KRT8	Q14195	DPYSL3	58|69|77	204	68.00	3	52|63|68|4|6|10|7|3|9	0.00	0.00	0.00	0.00	0.00	-16.99	2.76	0.68	
KRT8	Q14202	ZMYM3	7|1|2	10	3.33	3	14|12|12|1|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-15.48	0.77	0.67	
KRT8	Q14203	DCTN1	14|17|22	53	17.67	3	7|12|16|0|0|0|0|0|0	0.74	0.87	0.74	0.87	0.74	0.30	4.54	0.08	
KRT8	Q14204	DYNC1H1	204|206|230	640	213.33	3	138|131|147|2|4|4|6|4|11	0.53	0.91	0.53	0.91	0.53	-0.81	4.30	0.19	
KRT8	Q14232	EIF2B1	1|0|0	1	0.33	3	1|1|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-2.33	1.50	0.75	
KRT8	Q14247	CTTN	57|62|67	186	62.00	3	66|58|62|8|7|9|15|15|15	0.00	0.00	0.00	0.00	0.00	-26.90	2.19	0.73	
KRT8	Q14254	FLOT2	1|4|0	5	1.67	3	2|4|3|0|0|0|0|0|0	0.18	0.54	0.18	0.54	0.18	-4.58	1.67	0.46	
KRT8	Q14258	TRIM25	17|20|21	58	19.33	3	23|21|19|3|3|5|5|2|7	0.00	0.00	0.00	0.00	0.00	-11.84	1.98	0.69	
KRT8	Q14315	FLNC	42|35|43	120	40.00	3	40|30|47|4|1|2|4|0|5	0.00	0.01	0.00	0.01	0.00	-9.74	2.71	0.65	
KRT8	Q14318	FKBP8	6|4|5	15	5.00	3	3|4|6|3|6|8|6|6|7	0.00	0.00	0.00	0.00	0.00	-14.92	0.92	0.71	
KRT8	Q14432	PDE3A	27|29|30	86	28.67	3	23|22|27|3|5|5|9|4|5	0.00	0.00	0.00	0.00	0.00	-7.65	2.50	0.66	
KRT8	Q14444	CAPRIN1	4|3|5	12	4.00	3	11|10|9|2|2|3|3|1|3	0.00	0.00	0.00	0.00	0.00	-14.17	0.82	0.70	
KRT8	Q14566	MCM6	10|10|19	39	13.00	3	8|14|12|1|1|2|2|0|1	0.27	0.77	0.27	0.77	0.27	-3.69	2.85	0.39	
KRT8	Q14571	ITPR2	4|8|3	15	5.00	3	0|0|2|0|0|0|0|0|0	0.94	1.00	0.94	1.00	0.94	1.97	22.50	0.02	
KRT8	Q14573	ITPR3	16|18|17	51	17.00	3	13|8|16|0|1|0|0|0|0	0.70	0.76	0.70	0.76	0.70	0.56	4.03	0.10	
KRT8	Q14596	NBR1	2|3|5	10	3.33	3	0|1|1|0|0|0|0|0|0	0.89	1.00	0.89	1.00	0.89	0.99	15.00	0.03	
KRT8	Q14643	ITPR1	3|3|6	12	4.00	3	2|2|5|0|0|0|0|0|0	0.50	0.77	0.50	0.77	0.50	-0.52	4.00	0.21	
KRT8	Q14667	KIAA0100	5|1|6	12	4.00	3	1|1|2|0|0|0|0|0|0	0.66	1.00	0.66	1.00	0.66	-1.55	9.00	0.12	
KRT8	Q14669	TRIP12	26|41|37	104	34.67	3	75|55|70|0|1|0|0|0|1	0.00	0.00	0.00	0.00	0.00	-41.12	1.54	0.73	
KRT8	Q14671	PUM1	17|21|14	52	17.33	3	20|17|16|0|0|0|0|0|0	0.23	0.52	0.23	0.52	0.23	-3.64	2.94	0.43	
KRT8	Q14674	ESPL1	1|0|3	4	1.33	3	0|0|0|0|0|0|0|0|0	0.33	0.99	0.33	0.99	0.33	-1.89	13.33	0.32	
KRT8	Q14677	CLINT1	27|24|36	87	29.00	3	30|33|40|0|0|0|4|3|2	0.00	0.01	0.00	0.01	0.00	-12.40	2.33	0.64	
KRT8	Q14678	KANK1	40|41|50	131	43.67	3	47|38|39|0|0|0|5|6|3	0.02	0.06	0.02	0.06	0.02	-7.75	2.85	0.60	
KRT8	Q14680	MELK	8|10|10	28	9.33	3	6|6|5|0|0|0|0|0|0	0.75	0.80	0.75	0.80	0.75	0.72	4.94	0.07	
KRT8	Q14683	SMC1A	9|11|7	27	9.00	3	5|9|5|0|1|2|2|0|0	0.47	0.72	0.47	0.72	0.47	-1.43	3.38	0.23	
KRT8	Q14690	PDCD11	3|0|1	4	1.33	3	2|0|3|0|0|0|0|0|0	0.21	0.63	0.21	0.63	0.21	-3.67	2.40	0.44	
KRT8	Q14694	USP10	6|6|9	21	7.00	3	16|11|11|0|0|0|0|0|0	0.01	0.03	0.01	0.03	0.01	-6.63	1.66	0.62	
KRT8	Q14697	GANAB	5|7|6	18	6.00	3	3|5|6|5|4|0|1|4|2	0.02	0.04	0.02	0.04	0.02	-5.98	1.80	0.61	
KRT8	Q14738	PPP2R5D	1|2|1	4	1.33	3	2|0|1|0|2|0|0|0|0	0.12	0.37	0.12	0.37	0.12	-1.84	2.40	0.51	
KRT8	Q14739	LBR	10|13|17	40	13.33	3	22|13|20|0|0|0|3|1|2	0.01	0.02	0.01	0.02	0.01	-10.01	1.97	0.63	
KRT8	Q14764	MVP	4|7|11	22	7.33	3	11|11|14|0|0|0|0|0|0	0.07	0.19	0.07	0.19	0.07	-8.74	1.83	0.55	
KRT8	Q14789	GOLGB1	231|214|207	652	217.33	3	300|271|280|2|2|4|38|39|60	0.00	0.00	0.00	0.00	0.00	-119.86	1.96	0.75	
KRT8	Q14807	KIF22	6|9|6	21	7.00	3	15|14|14|0|0|0|0|0|0	0.00	0.01	0.00	0.01	0.00	-8.47	1.47	0.65	
KRT8	Q14839	CHD4	15|21|23	59	19.67	3	156|123|138|1|5|5|7|2|6	0.00	0.00	0.00	0.00	0.00	-166.20	0.40	0.75	
KRT8	Q14847	LASP1	9|10|12	31	10.33	3	10|8|8|0|0|0|0|1|1	0.45	0.65	0.45	0.65	0.45	-0.93	3.32	0.24	
KRT8	Q14966	ZNF638	1|1|1	3	1.00	3	51|42|45|0|0|0|1|0|0	0.00	0.00	0.00	0.00	0.00	-62.87	0.06	0.75	
KRT8	Q14974	KPNB1	50|44|60	154	51.33	3	41|48|53|3|5|3|3|8|7	0.00	0.01	0.00	0.01	0.00	-13.41	2.70	0.65	
KRT8	Q14980	NUMA1	54|53|87	194	64.67	3	206|204|209|3|8|5|24|31|25	0.00	0.00	0.00	0.00	0.00	-206.83	0.81	0.75	
KRT8	Q14C86	GAPVD1	27|29|31	87	29.00	3	40|32|25|0|0|0|0|0|0	0.01	0.03	0.01	0.03	0.01	-5.89	2.69	0.62	
KRT8	Q14CN4	KRT72	2|2|2	6	2.00	3	0|0|0|2|1|1|0|3|1	0.16	0.16	0.16	0.16	0.16	-1.68	2.25	0.48	
KRT8	Q15003	NCAPH	5|14|12	31	10.33	3	10|7|8|0|0|0|0|0|1	0.51	0.80	0.51	0.80	0.51	-3.76	3.58	0.20	
KRT8	Q15018	ABRAXAS2	1|1|2	4	1.33	3	2|1|0|0|0|0|0|0|0	0.20	0.59	0.20	0.59	0.20	-0.97	4.00	0.45	
KRT8	Q15019	SEPTIN2	4|3|6	13	4.33	3	8|7|9|0|0|0|0|0|0	0.04	0.11	0.04	0.11	0.04	-5.65	1.62	0.58	
KRT8	Q15020	SART3	1|0|2	3	1.00	3	27|20|27|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-35.11	0.12	0.75	
KRT8	Q15021	NCAPD2	8|16|15	39	13.00	3	4|8|11|0|0|0|0|0|0	0.72	0.88	0.72	0.88	0.72	-0.32	5.09	0.09	
KRT8	Q15029	EFTUD2	15|26|21	62	20.67	3	16|22|14|0|0|0|0|1|0	0.46	0.81	0.46	0.81	0.46	-2.95	3.51	0.24	
KRT8	Q15036	SNX17	2|0|1	3	1.00	3	0|1|0|0|0|0|0|0|0	0.31	0.92	0.31	0.92	0.31	-1.93	9.00	0.36	
KRT8	Q15042	RAB3GAP1	10|15|10	35	11.67	3	13|11|13|0|0|0|0|0|0	0.25	0.59	0.25	0.59	0.25	-2.40	2.84	0.41	
KRT8	Q15056	EIF4H	1|1|1	3	1.00	3	1|1|1|0|0|0|1|0|1	0.00	0.00	0.00	0.00	0.00	-1.92	1.80	0.75	
KRT8	Q15058	KIF14	40|47|51	138	46.00	3	21|19|25|0|0|0|0|0|0	0.93	0.95	0.93	0.95	0.93	2.24	6.37	0.02	
KRT8	Q15061	WDR43	1|0|2	3	1.00	3	0|0|4|1|2|3|4|2|2	0.00	0.00	0.00	0.00	0.00	-9.17	0.50	0.75	
KRT8	Q15084	PDIA6	4|2|2	8	2.67	3	2|1|4|5|9|13|9|6|7	0.00	0.00	0.00	0.00	0.00	-21.52	0.43	0.75	
KRT8	Q15121	PEA15	2|2|2	6	2.00	3	3|2|4|0|0|0|0|0|0	0.16	0.16	0.16	0.16	0.16	-1.67	2.00	0.48	
KRT8	Q15149	PLEC	1050|1047|1078	3175	1058.33	3	372|421|392|77|110|83|123|109|141	1.00	1.00	1.00	1.00	1.00	5.70	5.21	0.00	
KRT8	Q15154	PCM1	92|78|82	252	84.00	3	39|41|51|0|0|0|0|0|1	0.94	0.95	0.94	0.95	0.94	2.52	5.73	0.02	
KRT8	Q15181	PPA1	2|2|1	5	1.67	3	1|1|2|4|1|2|1|1|4	0.00	0.01	0.00	0.01	0.00	-6.72	0.88	0.65	
KRT8	Q15185	PTGES3	3|2|6	11	3.67	3	1|3|5|10|9|5|4|7|10	0.00	0.00	0.00	0.00	0.00	-20.73	0.61	0.75	
KRT8	Q15208	STK38	8|8|9	25	8.33	3	7|8|5|0|0|0|0|0|0	0.59	0.66	0.59	0.66	0.59	0.23	3.75	0.16	
KRT8	Q15233	NONO	37|40|46	123	41.00	3	76|65|61|12|11|10|12|14|12	0.00	0.00	0.00	0.00	0.00	-53.66	1.35	0.74	
KRT8	Q15269	PWP2	7|8|4	19	6.33	3	5|8|7|0|0|0|0|0|0	0.34	0.56	0.34	0.56	0.34	-2.86	2.85	0.30	
KRT8	Q15276	RABEP1	9|14|22	45	15.00	3	14|7|16|0|0|0|0|0|1	0.44	0.85	0.44	0.85	0.44	-3.47	3.55	0.25	
KRT8	Q15365	PCBP1	11|9|15	35	11.67	3	13|13|14|5|6|4|3|2|4	0.00	0.00	0.00	0.00	0.00	-13.03	1.64	0.67	
KRT8	Q15366	PCBP2	25|23|32	80	26.67	3	35|40|39|16|20|15|17|21|16	0.00	0.00	0.00	0.00	0.00	-53.22	1.10	0.74	
KRT8	Q15382	RHEB	11|8|13	32	10.67	3	8|7|9|0|0|0|1|0|1	0.55	0.77	0.55	0.77	0.55	-1.13	3.69	0.18	
KRT8	Q15386	UBE3C	2|1|1	4	1.33	3	0|0|0|0|0|0|0|0|0	0.31	0.93	0.31	0.93	0.31	0.61	13.33	0.35	
KRT8	Q15392	DHCR24	2|4|5	11	3.67	3	1|1|2|0|1|0|1|1|0	0.63	0.92	0.63	0.92	0.63	-1.31	4.71	0.14	
KRT8	Q15393	SF3B3	15|15|18	48	16.00	3	24|16|19|0|0|0|0|0|0	0.03	0.08	0.03	0.08	0.03	-4.48	2.44	0.59	
KRT8	Q15398	DLGAP5	2|4|5	11	3.67	3	8|5|6|0|0|0|0|0|0	0.08	0.18	0.08	0.18	0.08	-5.32	1.74	0.54	
KRT8	Q15417	CNN3	4|6|6	16	5.33	3	1|5|3|6|4|2|0|0|0	0.13	0.19	0.13	0.19	0.13	-3.65	2.29	0.50	
KRT8	Q15418	RPS6KA1	10|13|14	37	12.33	3	14|12|12|1|1|1|1|0|0	0.14	0.25	0.14	0.25	0.14	-3.91	2.64	0.49	
KRT8	Q15424	SAFB	5|2|1	8	2.67	3	30|28|28|1|0|0|6|5|3	0.00	0.00	0.00	0.00	0.00	-44.73	0.24	0.75	
KRT8	Q15436	SEC23A	3|2|0	5	1.67	3	1|0|5|0|1|0|0|0|2	0.18	0.36	0.18	0.36	0.18	-4.53	1.67	0.47	
KRT8	Q15438	CYTH1	1|0|1	2	0.67	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	6.67	0.75	
KRT8	Q15459	SF3A1	3|6|6	15	5.00	3	34|29|39|1|0|0|0|0|1	0.00	0.00	0.00	0.00	0.00	-40.06	0.43	0.75	
KRT8	Q15468	STIL	4|7|7	18	6.00	3	2|2|5|0|0|0|0|0|0	0.74	0.84	0.74	0.84	0.74	0.20	6.00	0.08	
KRT8	Q15477	SKIV2L	18|31|21	70	23.33	3	6|8|13|1|0|1|1|1|1	0.92	0.98	0.92	0.98	0.92	1.80	6.56	0.02	
KRT8	Q15545	TAF7	5|8|10	23	7.67	3	9|7|9|0|0|0|0|0|0	0.30	0.57	0.30	0.57	0.30	-3.39	2.76	0.38	
KRT8	Q15555	MAPRE2	3|2|3	8	2.67	3	1|1|2|0|0|0|0|0|0	0.67	0.78	0.67	0.78	0.67	-0.22	6.00	0.12	
KRT8	Q15582	TGFBI	2|1|1	4	1.33	3	0|3|3|0|0|0|0|1|0	0.09	0.27	0.09	0.27	0.09	-2.39	1.71	0.54	
KRT8	Q15637	SF1	4|5|4	13	4.33	3	21|16|25|0|0|0|0|1|0	0.00	0.00	0.00	0.00	0.00	-19.49	0.62	0.75	
KRT8	Q15642	TRIP10	4|3|4	11	3.67	3	5|3|1|0|0|0|0|0|0	0.50	0.55	0.50	0.55	0.50	-0.49	3.67	0.21	
KRT8	Q15643	TRIP11	26|34|27	87	29.00	3	50|50|51|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-22.83	1.73	0.72	
KRT8	Q15645	TRIP13	15|25|19	59	19.67	3	13|15|22|21|22|23|12|18|13	0.00	0.00	0.00	0.00	0.00	-42.12	1.11	0.73	
KRT8	Q15650	TRIP4	15|12|18	45	15.00	3	16|19|19|0|0|0|0|0|0	0.08	0.20	0.08	0.20	0.08	-5.55	2.50	0.54	
KRT8	Q15654	TRIP6	14|14|17	45	15.00	3	12|8|21|1|1|0|0|0|0	0.33	0.54	0.33	0.54	0.33	-1.22	3.14	0.30	
KRT8	Q15691	MAPRE1	4|6|8	18	6.00	3	5|5|8|0|0|0|0|0|0	0.37	0.64	0.37	0.64	0.37	-2.21	3.00	0.29	
KRT8	Q15699	ALX1	1|0|0	1	0.33	3	0|0|0|0|0|0|0|0|1	0.00	0.00	0.00	0.00	0.00	-1.93	3.00	0.75	
KRT8	Q15717	ELAVL1	5|6|4	15	5.00	3	3|5|8|5|7|10|6|4|6	0.00	0.00	0.00	0.00	0.00	-16.95	0.83	0.75	
KRT8	Q15750	TAB1	9|8|11	28	9.33	3	9|7|6|0|0|0|0|0|0	0.60	0.74	0.60	0.74	0.60	-0.16	3.82	0.16	
KRT8	Q15751	HERC1	18|18|32	68	22.67	3	8|8|9|0|0|0|0|0|0	0.93	0.99	0.93	0.99	0.93	2.22	8.16	0.02	
KRT8	Q15758	SLC1A5	8|5|7	20	6.67	3	3|5|6|2|1|3|1|0|1	0.32	0.57	0.32	0.57	0.32	-2.91	2.73	0.34	
KRT8	Q15785	TOMM34	1|0|4	5	1.67	3	2|0|1|0|1|0|0|1|0	0.30	0.89	0.30	0.89	0.30	-3.53	3.00	0.38	
KRT8	Q15843	NEDD8	1|2|3	6	2.00	3	3|5|3|0|3|2|1|0|2	0.00	0.01	0.00	0.01	0.00	-7.47	0.95	0.65	
KRT8	Q15942	ZYX	22|17|33	72	24.00	3	19|22|24|0|0|0|2|1|2	0.29	0.79	0.29	0.79	0.29	-6.05	3.09	0.39	
KRT8	Q16181	SEPTIN7	12|13|13	38	12.67	3	16|12|24|0|0|1|0|0|0	0.01	0.01	0.01	0.01	0.01	-5.23	2.15	0.62	
KRT8	Q16186	ADRM1	2|0|5	7	2.33	3	0|0|3|0|0|0|0|0|0	0.53	0.94	0.53	0.94	0.53	-2.84	7.00	0.19	
KRT8	Q16204	CCDC6	7|6|10	23	7.67	3	10|8|10|1|0|1|0|0|2	0.08	0.22	0.08	0.22	0.08	-4.78	2.16	0.54	
KRT8	Q16352	INA	2|3|3	8	2.67	3	0|0|0|0|0|0|0|0|0	0.97	0.99	0.97	0.99	0.97	2.65	26.67	0.01	
KRT8	Q16401	PSMD5	11|8|10	29	9.67	3	2|3|5|0|0|0|0|0|0	0.92	0.96	0.92	0.96	0.92	1.93	8.70	0.02	
KRT8	Q16512	PKN1	28|34|37	99	33.00	3	20|24|21|0|0|0|0|1|0	0.79	0.88	0.79	0.88	0.79	0.53	4.50	0.06	
KRT8	Q16513	PKN2	28|23|33	84	28.00	3	27|33|30|0|0|0|0|1|0	0.07	0.18	0.07	0.18	0.07	-7.13	2.77	0.55	
KRT8	Q16527	CSRP2	2|6|6	14	4.67	3	1|5|5|6|13|9|12|10|10	0.00	0.00	0.00	0.00	0.00	-28.56	0.59	0.75	
KRT8	Q16531	DDB1	9|9|11	29	9.67	3	1|2|1|0|0|0|0|0|1	1.00	1.00	1.00	1.00	1.00	9.19	17.40	0.00	
KRT8	Q16543	CDC37	12|11|12	35	11.67	3	11|13|8|2|5|2|3|2|4	0.01	0.01	0.01	0.01	0.01	-5.71	2.10	0.63	
KRT8	Q16555	DPYSL2	35|40|53	128	42.67	3	33|42|44|0|1|1|1|0|3	0.17	0.52	0.17	0.52	0.17	-7.68	3.07	0.47	
KRT8	Q16576	RBBP7	11|14|7	32	10.67	3	4|8|9|9|7|7|6|9|7	0.00	0.00	0.00	0.00	0.00	-17.15	1.45	0.68	
KRT8	Q16637	SMN1	15|10|10	35	11.67	3	11|19|26|1|0|0|6|3|3	0.00	0.00	0.00	0.00	0.00	-12.97	1.52	0.68	
KRT8	Q16643	DBN1	13|9|12	34	11.33	3	34|25|19|1|3|2|1|6|3	0.00	0.00	0.00	0.00	0.00	-24.04	1.09	0.72	
KRT8	Q16658	FSCN1	14|10|8	32	10.67	3	2|10|8|15|13|12|20|17|14	0.00	0.00	0.00	0.00	0.00	-33.64	0.86	0.73	
KRT8	Q16666	IFI16	161|185|179	525	175.00	3	211|199|232|14|19|17|167|149|200	0.00	0.00	0.00	0.00	0.00	-241.29	1.30	0.75	
KRT8	Q16719	KYNU	2|3|2	7	2.33	3	0|0|1|0|0|0|0|0|0	0.94	0.99	0.94	0.99	0.94	2.47	21.00	0.02	
KRT8	Q16777	H2AC20	4|3|3	10	3.33	3	4|3|3|2|6|3|4|4|5	0.00	0.00	0.00	0.00	0.00	-10.44	0.88	0.69	
KRT8	Q16795	NDUFA9	4|3|6	13	4.33	3	0|4|4|0|0|0|0|0|0	0.62	0.80	0.62	0.80	0.62	-0.17	4.88	0.15	
KRT8	Q16890	TPD52L1	2|3|2	7	2.33	3	6|2|3|0|0|0|0|0|0	0.15	0.26	0.15	0.26	0.15	-2.22	1.91	0.48	
KRT8	Q17RY0	CPEB4	1|3|2	6	2.00	3	0|0|0|0|0|0|0|0|0	0.64	0.99	0.64	0.99	0.64	0.61	20.00	0.13	
KRT8	Q1ED39	KNOP1	1|0|0	1	0.33	3	26|15|21|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-29.40	0.05	0.75	
KRT8	Q1KMD3	HNRNPUL2	4|5|5	14	4.67	3	7|11|14|4|5|5|5|3|2	0.00	0.00	0.00	0.00	0.00	-17.48	0.75	0.75	
KRT8	Q1MSJ5	CSPP1	4|7|12	23	7.67	3	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.23	76.67	0.00	
KRT8	Q27J81	INF2	5|8|8	21	7.00	3	10|14|17|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-9.12	1.54	0.65	
KRT8	Q2KHM9	KIAA0753	6|6|5	17	5.67	3	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.91	56.67	0.00	
KRT8	Q2KHR3	QSER1	2|3|4	9	3.00	3	37|36|40|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-47.05	0.24	0.75	
KRT8	Q2KHT3	CLEC16A	3|4|10	17	5.67	3	3|5|5|0|0|0|0|0|0	0.45	0.88	0.45	0.88	0.45	-1.75	3.92	0.24	
KRT8	Q2M1P5	KIF7	4|10|11	25	8.33	3	1|4|2|0|0|1|0|0|0	0.86	0.99	0.86	0.99	0.86	0.39	9.38	0.04	
KRT8	Q2M1Z3	ARHGAP31	7|6|7	20	6.67	3	5|1|5|0|0|0|0|0|0	0.74	0.77	0.74	0.77	0.74	0.80	5.45	0.08	
KRT8	Q2M2I8	AAK1	22|18|21	61	20.33	3	17|19|15|0|0|0|0|0|0	0.52	0.67	0.52	0.67	0.52	-0.80	3.59	0.20	
KRT8	Q2M2Z5	KIZ	3|3|3	9	3.00	3	0|0|1|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.29	27.00	0.00	
KRT8	Q2M389	WASHC4	7|11|10	28	9.33	3	3|1|1|0|0|0|0|0|0	0.99	1.00	0.99	1.00	0.99	3.77	16.80	0.00	
KRT8	Q2M3G4	SHROOM1	1|0|2	3	1.00	3	0|0|1|0|0|0|0|0|0	0.31	0.92	0.31	0.92	0.31	-1.93	9.00	0.36	
KRT8	Q2NKX8	ERCC6L	42|34|40	116	38.67	3	44|35|39|0|0|0|0|0|0	0.04	0.07	0.04	0.07	0.04	-6.58	2.95	0.58	
KRT8	Q2TAL8	QRICH1	1|1|2	4	1.33	3	14|9|9|1|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-12.90	0.36	0.75	
KRT8	Q2TAZ0	ATG2A	8|5|9	22	7.33	3	7|3|3|0|1|1|0|0|1	0.61	0.80	0.61	0.80	0.61	-0.86	4.12	0.16	
KRT8	Q2VPK5	CTU2	6|7|4	17	5.67	3	3|6|3|0|1|0|0|0|0	0.55	0.72	0.55	0.72	0.55	-0.82	3.92	0.18	
KRT8	Q32MZ4	LRRFIP1	10|7|9	26	8.67	3	13|13|18|1|2|1|0|1|0	0.00	0.00	0.00	0.00	0.00	-9.49	1.59	0.66	
KRT8	Q3B7T1	EDRF1	4|10|12	26	8.67	3	9|12|13|0|0|0|0|0|0	0.19	0.39	0.19	0.39	0.19	-7.95	2.29	0.46	
KRT8	Q3KQU3	MAP7D1	3|7|6	16	5.33	3	3|4|6|0|0|0|0|0|0	0.50	0.71	0.50	0.71	0.50	-1.73	3.69	0.21	
KRT8	Q3MHD2	LSM12	2|1|2	5	1.67	3	1|2|2|2|1|3|2|3|1	0.00	0.01	0.00	0.01	0.00	-6.72	0.88	0.65	
KRT8	Q3V6T2	CCDC88A	66|66|78	210	70.00	3	60|63|56|0|0|0|0|0|1	0.17	0.47	0.17	0.47	0.17	-3.69	3.50	0.47	
KRT8	Q3YEC7	RABL6	3|3|5	11	3.67	3	8|8|6|0|1|0|0|0|1	0.02	0.04	0.02	0.04	0.02	-5.77	1.38	0.61	
